Title and Day Published,Title,Publish Date,Publish Time (EST),Days Since Published,Views,Views per Day,Likes,Like to View Ratio,Comments,Comment to View Ratio,Duration in Seconds,Duration in Minutes
I Survived 100 Days Of Hardcore Minecraft! - (2021-07-22),I Survived 100 Days Of Hardcore Minecraft!,2021-07-22,2021-07-22 14:46:51,544,78153730,143664.9,1317608,0.01686,78931,0.00101,937,15.617
Walking Across The Entire Universe! - (2021-07-08),Walking Across The Entire Universe!,2021-07-08,2021-07-08 13:00:06,558,26760149,47957.3,736367,0.02752,29234,0.00109,625,10.417
1 vs 100 Player Manhunt! - (2021-06-30),1 vs 100 Player Manhunt!,2021-06-30,2021-06-30 14:25:11,566,61919268,109398.0,1111625,0.01795,37453,0.0006,763,12.717
World’s Largest Ramp! - (2021-06-11),World’s Largest Ramp!,2021-06-11,2021-06-11 14:27:22,585,51414331,87887.7,963081,0.01873,37489,0.00073,562,9.367
I Gave Away My Credit Card! - (2021-06-04),I Gave Away My Credit Card!,2021-06-04,2021-06-04 13:10:09,592,25396344,42899.2,751344,0.02958,28217,0.00111,483,8.05
"10,000 Zombies vs Mutant Wither! - (2021-05-22)","10,000 Zombies vs Mutant Wither!",2021-05-22,2021-05-22 13:38:56,605,65033413,107493.2,1143662,0.01759,37786,0.00058,520,8.667
"Mining 1,000,000 Blocks Alone! - (2021-05-12)","Mining 1,000,000 Blocks Alone!",2021-05-12,2021-05-12 13:18:01,615,52609518,85543.9,1260629,0.02396,40796,0.00078,540,9.0
If You Build A Lamborghini I'll Pay For It! - (2021-04-26),If You Build A Lamborghini I'll Pay For It!,2021-04-26,2021-04-26 13:08:34,631,64145094,101656.3,1697435,0.02646,74064,0.00115,624,10.4
"$10,000 For Every Diamond! - (2021-04-22)","$10,000 For Every Diamond!",2021-04-22,2021-04-22 13:00:13,635,57264964,90181.0,1165686,0.02036,28507,0.0005,605,10.083
1000 People Build 10 Countries! - (2021-04-15),1000 People Build 10 Countries!,2021-04-15,2021-04-15 14:07:15,642,48645521,75771.8,1132254,0.02328,40429,0.00083,599,9.983
World’s Largest Explosion! - (2021-04-07),World’s Largest Explosion!,2021-04-07,2021-04-07 13:45:24,650,113760841,175016.7,1588998,0.01397,76531,0.00067,512,8.533
Hide And Seek Across The Earth! - (2021-04-04),Hide And Seek Across The Earth!,2021-04-04,2021-04-04 13:14:54,653,64131292,98210.2,1397574,0.02179,66831,0.00104,589,9.817
"Giving A Random Player $50,000 If We Win! - (2021-03-30)","Giving A Random Player $50,000 If We Win!",2021-03-30,2021-03-30 15:01:46,658,22120213,33617.3,746479,0.03375,40896,0.00185,482,8.033
1000 People vs 1 Infected! - (2021-03-28),1000 People vs 1 Infected!,2021-03-28,2021-03-28 13:16:11,660,38572221,58442.8,1449174,0.03757,33933,0.00088,546,9.1
"Donating $100,000 To Twitch Streamers! - (2021-03-25)","Donating $100,000 To Twitch Streamers!",2021-03-25,2021-03-25 14:48:36,663,50343853,75933.4,1476954,0.02934,46990,0.00093,623,10.383
"Would You Risk $5,000 for $100,000? - (2021-03-16)","Would You Risk $5,000 for $100,000?",2021-03-16,2021-03-16 14:21:11,672,66905998,99562.5,1375009,0.02055,44471,0.00066,629,10.483
"Donating $50,000 If You Beat Minecraft! - (2021-03-07)","Donating $50,000 If You Beat Minecraft!",2021-03-07,2021-03-07 16:23:48,681,40302025,59180.7,1047025,0.02598,36100,0.0009,530,8.833
"I Hosted A $50,000 Talent Show! - (2021-02-28)","I Hosted A $50,000 Talent Show!",2021-02-28,2021-02-28 15:06:49,688,29418318,42759.2,846456,0.02877,37017,0.00126,722,12.033
Minecraft But Everything is 10x Bigger! - (2021-02-24),Minecraft But Everything is 10x Bigger!,2021-02-24,2021-02-24 14:15:59,692,29971390,43311.3,696319,0.02323,31879,0.00106,541,9.017
1 vs 10 Hunters in GTA! - (2021-02-16),1 vs 10 Hunters in GTA!,2021-02-16,2021-02-16 14:03:45,700,61520100,87885.9,1118130,0.01818,35311,0.00057,605,10.083
I Walked Across The Earth! - (2021-02-03),I Walked Across The Earth!,2021-02-03,2021-02-03 14:15:52,713,40529692,56843.9,1101725,0.02718,57515,0.00142,638,10.633
1000 Zombies vs Mutant Enderman! - (2021-01-27),1000 Zombies vs Mutant Enderman!,2021-01-27,2021-01-27 14:00:23,720,79518796,110442.8,1454624,0.01829,50047,0.00063,616,10.267
The Hardest Lava Escape! - (2021-01-23),The Hardest Lava Escape!,2021-01-23,2021-01-23 14:03:59,724,21494366,29688.4,746826,0.03475,29299,0.00136,484,8.067
"I Hid $100,000 On The Dream SMP! - (2021-01-13)","I Hid $100,000 On The Dream SMP!",2021-01-13,2021-01-13 15:08:43,734,35369822,48187.8,1019590,0.02883,48186,0.00136,616,10.267
"If You Build a House, I'll Pay For It! - (2021-01-02)","If You Build a House, I'll Pay For It!",2021-01-02,2021-01-02 14:07:38,745,90325748,121242.6,2220750,0.02459,83505,0.00092,610,10.167
I Tried The First Ever Version Of Minecraft! - (2020-12-27),I Tried The First Ever Version Of Minecraft!,2020-12-27,2020-12-27 14:05:40,751,31595889,42071.8,811612,0.02569,38904,0.00123,594,9.9
"Bedwars, But With 100 Players! - (2020-12-24)","Bedwars, But With 100 Players!",2020-12-24,2020-12-24 16:02:02,754,42086756,55818.0,848687,0.02017,33251,0.00079,583,9.717
"Minecraft, But It's Only One Block! - (2020-12-17)","Minecraft, But It's Only One Block!",2020-12-17,2020-12-17 15:14:17,761,91304038,119979.0,1057186,0.01158,34075,0.00037,607,10.117
"Donating $50,000 To Streamers With 0 Viewers - (2020-12-13)","Donating $50,000 To Streamers With 0 Viewers",2020-12-13,2020-12-13 14:10:23,765,60389817,78940.9,2578573,0.0427,85637,0.00142,603,10.05
I Modded Among Us With 100 Zombies! - (2020-12-11),I Modded Among Us With 100 Zombies!,2020-12-11,2020-12-11 14:23:18,767,33181480,43261.4,708573,0.02135,25713,0.00077,527,8.783
"Minecraft, But With Only 1 Heart! - (2020-12-07)","Minecraft, But With Only 1 Heart!",2020-12-07,2020-12-07 14:01:20,771,27424162,35569.6,775482,0.02828,24897,0.00091,606,10.1
"I Made a $100,000 Among Us Tournament! - (2020-12-04)","I Made a $100,000 Among Us Tournament!",2020-12-04,2020-12-04 15:41:15,774,56544595,73055.0,1251037,0.02212,47086,0.00083,612,10.2
I Made 100 Players Escape An Impossible Maze! - (2020-12-02),I Made 100 Players Escape An Impossible Maze!,2020-12-02,2020-12-02 15:01:02,776,69310825,89318.1,1393033,0.0201,37461,0.00054,616,10.267
I Won The Hardest Round Ever in Among US! - (2020-11-29),I Won The Hardest Round Ever in Among US!,2020-11-29,2020-11-29 16:19:06,779,22581185,28987.4,645049,0.02857,20686,0.00092,570,9.5
"100 Players, But Lava Rises Every Minute! - (2020-11-27)","100 Players, But Lava Rises Every Minute!",2020-11-27,2020-11-27 16:10:15,781,63779987,81664.5,928056,0.01455,36793,0.00058,601,10.017
The Biggest Outplay Ever in 3D Among Us! - (2020-11-25),The Biggest Outplay Ever in 3D Among Us!,2020-11-25,2020-11-25 15:10:59,783,17199278,21965.9,502914,0.02924,18413,0.00107,606,10.1
"Last To Leave Circle Wins $10,000! - (2020-11-21)","Last To Leave Circle Wins $10,000!",2020-11-21,2020-11-21 15:40:22,787,34130393,43367.7,807460,0.02366,28981,0.00085,606,10.1
"Minecraft, But Every Minute There's Random Chaos! - (2020-11-19)","Minecraft, But Every Minute There's Random Chaos!",2020-11-19,2020-11-19 15:10:57,789,46990993,59557.7,781504,0.01663,29456,0.00063,615,10.25
"I Made a $50,000 Player Building Competition! - (2020-11-17)","I Made a $50,000 Player Building Competition!",2020-11-17,2020-11-17 14:58:13,791,31993366,40446.7,827340,0.02586,39389,0.00123,614,10.233
"Among Us, But It's 3D! - (2020-11-11)","Among Us, But It's 3D!",2020-11-11,2020-11-11 14:03:22,797,35216844,44186.8,949208,0.02695,37129,0.00105,615,10.25
"First To Defeat Hardest Boss Wins $10,000! - (2020-11-09)","First To Defeat Hardest Boss Wins $10,000!",2020-11-09,2020-11-09 14:30:43,799,10367296,12975.3,395405,0.03814,20917,0.00202,611,10.183
"The Craziest 8,000 IQ Among Us Outplay Ever! - (2020-11-05)","The Craziest 8,000 IQ Among Us Outplay Ever!",2020-11-05,2020-11-05 15:21:18,803,38659316,48143.6,908680,0.0235,30981,0.0008,601,10.017
"Whatever You Buy, I'll Pay For! - (2020-11-02)","Whatever You Buy, I'll Pay For!",2020-11-02,2020-11-02 14:00:53,806,39854044,49446.7,905362,0.02272,28390,0.00071,601,10.017
"Among Us But PewDiePie Goes 90,000 IQ! - (2020-10-31)","Among Us But PewDiePie Goes 90,000 IQ!",2020-10-31,2020-10-31 14:04:13,808,50031167,61919.8,1092006,0.02183,38871,0.00078,614,10.233
Breaking As Many Laws As Possible in 1 Hour! - (2020-10-28),Breaking As Many Laws As Possible in 1 Hour!,2020-10-28,2020-10-28 17:34:56,811,24566719,30291.9,611833,0.0249,27823,0.00113,616,10.267
"Among Us But Every Winner Gets $10,000! - (2020-10-23)","Among Us But Every Winner Gets $10,000!",2020-10-23,2020-10-23 13:00:01,816,22182980,27185.0,685344,0.0309,25725,0.00116,504,8.4
"I Made a $20,000 Among Us Challenge! - (2020-10-21)","I Made a $20,000 Among Us Challenge!",2020-10-21,2020-10-21 13:02:15,818,31343310,38317.0,778911,0.02485,29543,0.00094,626,10.433
Win This Game & I'll Give You a Tesla! - (2020-10-18),Win This Game & I'll Give You a Tesla!,2020-10-18,2020-10-18 14:04:17,821,17203947,20954.9,536114,0.03116,30803,0.00179,657,10.95
Among Us With 100 Real Players! - (2020-10-16),Among Us With 100 Real Players!,2020-10-16,2020-10-16 13:36:36,823,61623101,74876.2,1257451,0.02041,46925,0.00076,613,10.217
I Visited All 7 Wonders of The World! - (2020-10-11),I Visited All 7 Wonders of The World!,2020-10-11,2020-10-11 14:31:20,828,22264329,26889.3,672717,0.03022,658480,0.02958,606,10.1
"Among Us but LazarBeam Goes 4,000 IQ! - (2020-10-08)","Among Us but LazarBeam Goes 4,000 IQ!",2020-10-08,2020-10-08 13:43:36,831,47465512,57118.5,1129535,0.0238,49109,0.00103,601,10.017
The Funniest Challenge in Watch Dogs: Legion! - (2020-10-06),The Funniest Challenge in Watch Dogs: Legion!,2020-10-06,2020-10-06 13:01:28,833,9782531,11743.7,336009,0.03435,17652,0.0018,608,10.133
I Went on a 900 IQ Rampage in Among Us! - (2020-10-04),I Went on a 900 IQ Rampage in Among Us!,2020-10-04,2020-10-04 13:19:41,835,47423471,56794.6,1114935,0.02351,41945,0.00088,607,10.117
The Best Rocket League Game Ever! - (2020-10-02),The Best Rocket League Game Ever!,2020-10-02,2020-10-02 13:56:05,837,39173584,46802.4,736310,0.0188,59189,0.00151,602,10.033
I Made Minecraft Only 1 Block Wide! - (2020-09-30),I Made Minecraft Only 1 Block Wide!,2020-09-30,2020-09-30 14:01:50,839,48912136,58298.1,896317,0.01833,49241,0.00101,633,10.55
Among Us But Dream Goes 900 IQ! - (2020-09-27),Among Us But Dream Goes 900 IQ!,2020-09-27,2020-09-27 12:25:45,842,68054305,80824.6,1411100,0.02073,42927,0.00063,612,10.2
The Worst GTA 5 Graphics! - (2020-09-25),The Worst GTA 5 Graphics!,2020-09-25,2020-09-25 13:01:28,844,41918019,49665.9,939979,0.02242,89752,0.00214,753,12.55
The Most Insane 900 IQ Among Us Outplay! - (2020-09-22),The Most Insane 900 IQ Among Us Outplay!,2020-09-22,2020-09-22 12:45:34,847,75746873,89429.6,1584269,0.02092,50639,0.00067,609,10.15
Can You Stop The Train in GTA 5? - (2020-09-20),Can You Stop The Train in GTA 5?,2020-09-20,2020-09-20 12:38:53,849,61553692,72501.4,1458269,0.02369,1908256,0.031,663,11.05
"Make This Jump and I'll Give you $10,000! - (2020-09-18)","Make This Jump and I'll Give you $10,000!",2020-09-18,2020-09-18 13:00:47,851,23200763,27262.9,659232,0.02841,24173,0.00104,606,10.1
I Made a 100 Player Skyblock Challenge! - (2020-09-16),I Made a 100 Player Skyblock Challenge!,2020-09-16,2020-09-16 14:20:18,853,50324089,58996.6,881521,0.01752,30180,0.0006,687,11.45
"Minecraft, But Everything is 100x Faster! - (2020-09-12)","Minecraft, But Everything is 100x Faster!",2020-09-12,2020-09-12 12:33:15,857,43450713,50700.9,725897,0.01671,30222,0.0007,621,10.35
I Installed The GTA V Chaos Mod! - (2020-09-09),I Installed The GTA V Chaos Mod!,2020-09-09,2020-09-09 13:00:19,860,53777144,62531.6,916736,0.01705,31361,0.00058,638,10.633
I Made My Own Country In Minecraft! - (2020-09-07),I Made My Own Country In Minecraft!,2020-09-07,2020-09-07 13:01:14,862,40336162,46793.7,749470,0.01858,27705,0.00069,603,10.05
The World's Hardest Video Game! - (2020-09-04),The World's Hardest Video Game!,2020-09-04,2020-09-04 13:32:50,865,51733308,59807.3,1121670,0.02168,52079,0.00101,615,10.25
The Ultimate GTA V Stunt Race! - (2020-09-02),The Ultimate GTA V Stunt Race!,2020-09-02,2020-09-02 13:00:32,867,63906171,73709.5,943809,0.01477,32913,0.00052,622,10.367
I Made a 100 Island Building Competition! - (2020-08-31),I Made a 100 Island Building Competition!,2020-08-31,2020-08-31 13:34:39,869,63295420,72837.1,1186822,0.01875,44928,0.00071,678,11.3
"$100,000 Dream vs Technoblade Duel! - (2020-08-29)","$100,000 Dream vs Technoblade Duel!",2020-08-29,2020-08-29 13:00:12,871,36262948,41633.7,1699778,0.04687,463570,0.01278,864,14.4
Can You Beat Fall Guys Without Jumping?! - (2020-08-26),Can You Beat Fall Guys Without Jumping?!,2020-08-26,2020-08-26 12:11:37,874,40346873,46163.5,963762,0.02389,41451,0.00103,644,10.733
Can You Survive The Massive Tsunami? - (2020-08-24),Can You Survive The Massive Tsunami?,2020-08-24,2020-08-24 12:17:20,876,38058344,43445.6,908026,0.02386,34755,0.00091,703,11.717
Steal It & I'll Buy You a Real Diamond! - (2020-08-21),Steal It & I'll Buy You a Real Diamond!,2020-08-21,2020-08-21 12:19:34,879,23610569,26860.7,688231,0.02915,34568,0.00146,658,10.967
"Extreme $20,000 Fall Guys Challenge! - (2020-08-19)","Extreme $20,000 Fall Guys Challenge!",2020-08-19,2020-08-19 12:02:32,881,47468265,53880.0,1038531,0.02188,46115,0.00097,601,10.017
"Minecraft, but Lava Rises Every Minute! - (2020-08-17)","Minecraft, but Lava Rises Every Minute!",2020-08-17,2020-08-17 13:23:51,883,40308800,45649.8,831782,0.02064,33998,0.00084,604,10.067
GTA V with Ultra Realistic Graphics Mod! - (2020-08-14),GTA V with Ultra Realistic Graphics Mod!,2020-08-14,2020-08-14 13:23:18,886,54075584,61033.4,1116450,0.02065,36778,0.00068,663,11.05
I Downloaded The World's Hardest Mod! - (2020-08-11),I Downloaded The World's Hardest Mod!,2020-08-11,2020-08-11 12:38:00,889,27351138,30766.2,696854,0.02548,29407,0.00108,605,10.083
"Raiding Servers With 10,000 People! - (2020-08-08)","Raiding Servers With 10,000 People!",2020-08-08,2020-08-08 13:02:58,892,21767548,24403.1,599021,0.02752,19905,0.00091,634,10.567
"Whatever You Build, I'll Pay For! - (2020-08-06)","Whatever You Build, I'll Pay For!",2020-08-06,2020-08-06 12:00:23,894,102475978,114626.4,4902072,0.04784,201449,0.00197,668,11.133
"Minecraft, But Everything is Random! - (2020-08-02)","Minecraft, But Everything is Random!",2020-08-02,2020-08-02 12:17:36,898,84909331,94553.8,1213324,0.01429,47839,0.00056,642,10.7
Extreme 1:1 City Hide and Seek! - (2020-07-31),Extreme 1:1 City Hide and Seek!,2020-07-31,2020-07-31 12:01:13,900,26494454,29438.3,571935,0.02159,18367,0.00069,691,11.517
4 Hackers Vs 100 Players! - (2020-07-29),4 Hackers Vs 100 Players!,2020-07-29,2020-07-29 12:03:50,902,23290936,25821.4,590346,0.02535,20451,0.00088,487,8.117
Playing GTA 5 Without Breaking Any Laws! - (2020-07-25),Playing GTA 5 Without Breaking Any Laws!,2020-07-25,2020-07-25 12:08:31,906,70271780,77562.7,1249877,0.01779,37060,0.00053,639,10.65
I Got Hunted By 100 Players in Minecraft! - (2020-07-22),I Got Hunted By 100 Players in Minecraft!,2020-07-22,2020-07-22 13:42:59,909,29615764,32580.6,696745,0.02353,21310,0.00072,602,10.033
"$10,000 World Height Jump Challenge! - (2020-07-19)","$10,000 World Height Jump Challenge!",2020-07-19,2020-07-19 12:00:43,912,49138823,53880.3,959772,0.01953,22203,0.00045,612,10.2
Playing Horrible Fortnite Clones! - (2020-07-17),Playing Horrible Fortnite Clones!,2020-07-17,2020-07-17 12:08:20,914,23784952,26022.9,502218,0.02111,37260,0.00157,604,10.067
I Downloaded 1000+ Minecraft Mods! - (2020-07-15),I Downloaded 1000+ Minecraft Mods!,2020-07-15,2020-07-15 12:05:20,916,27259699,29759.5,564759,0.02072,26989,0.00099,665,11.083
Climbing The World's Tallest Mountain! - (2020-07-12),Climbing The World's Tallest Mountain!,2020-07-12,2020-07-12 11:03:04,919,33378711,36320.7,836519,0.02506,32486,0.00097,626,10.433
Minecraft But It's Raining Arrows! - (2020-07-10),Minecraft But It's Raining Arrows!,2020-07-10,2020-07-10 11:01:15,921,37366474,40571.6,794843,0.02127,27504,0.00074,610,10.167
"First To Mine Netherite Wins $10,000! - (2020-07-08)","First To Mine Netherite Wins $10,000!",2020-07-08,2020-07-08 11:02:10,923,50898319,55144.4,917026,0.01802,26574,0.00052,712,11.867
Building My Entire City in 24 hours! - (2020-07-05),Building My Entire City in 24 hours!,2020-07-05,2020-07-05 13:17:41,926,27792570,30013.6,727192,0.02616,27820,0.001,602,10.033
I Made a 100 Player Building Competition! - (2020-07-03),I Made a 100 Player Building Competition!,2020-07-03,2020-07-03 11:30:15,928,73425215,79122.0,2692574,0.03667,43961,0.0006,697,11.617
"I Played Minecraft Mini Golf For $10,000! - (2020-07-01)","I Played Minecraft Mini Golf For $10,000!",2020-07-01,2020-07-01 12:29:55,930,25888519,27837.1,531162,0.02052,13907,0.00054,664,11.067
Playing The Worst Rated Video Game! - (2020-06-28),Playing The Worst Rated Video Game!,2020-06-28,2020-06-28 11:34:53,933,31515202,33778.4,670349,0.02127,20805,0.00066,811,13.517
I Opened A Free Store In Minecraft! - (2020-06-26),I Opened A Free Store In Minecraft!,2020-06-26,2020-06-26 11:01:59,935,36568567,39110.8,817578,0.02236,24980,0.00068,638,10.633
Best Minecraft Player vs 100 Players! - (2020-06-24),Best Minecraft Player vs 100 Players!,2020-06-24,2020-06-24 11:01:53,937,52130159,55635.2,1092508,0.02096,47631,0.00091,826,13.767
"Last to Survive Raining TNT wins $10,000 - Challenge - (2020-06-21)","Last to Survive Raining TNT wins $10,000 - Challenge",2020-06-21,2020-06-21 13:02:29,940,22589773,24031.7,520622,0.02305,14015,0.00062,721,12.017
"Epic $10,000 Prison Escape - Challenge - (2020-06-19)","Epic $10,000 Prison Escape - Challenge",2020-06-19,2020-06-19 15:01:02,942,23704985,25164.5,406561,0.01715,9992,0.00042,817,13.617
"Last to Survive Desert wins $10,000 - Challenge - (2020-06-17)","Last to Survive Desert wins $10,000 - Challenge",2020-06-17,2020-06-17 15:02:52,944,14567572,15431.8,300781,0.02065,9730,0.00067,722,12.033
"First to Raid Doomsday Bunker wins $10,000 - Challenge - (2020-06-14)","First to Raid Doomsday Bunker wins $10,000 - Challenge",2020-06-14,2020-06-14 13:11:51,947,9352910,9876.4,261090,0.02792,9207,0.00098,658,10.967
Beating Minecraft But I Explode Every Minute - Part 2 - (2020-06-12),Beating Minecraft But I Explode Every Minute - Part 2,2020-06-12,2020-06-12 15:01:12,949,12385074,13050.7,298050,0.02407,10540,0.00085,668,11.133
Beating Minecraft But I Explode Every Minute - (2020-06-10),Beating Minecraft But I Explode Every Minute,2020-06-10,2020-06-10 16:02:54,951,7805070,8207.2,253849,0.03252,10320,0.00132,669,11.15
"Last to Survive Deserted Island Wins $10,000 - Challenge - (2020-06-07)","Last to Survive Deserted Island Wins $10,000 - Challenge",2020-06-07,2020-06-07 13:01:08,954,36105255,37846.2,761760,0.0211,17241,0.00048,679,11.317
"$10,000 Extreme Hide and Seek - Challenge - (2020-06-05)","$10,000 Extreme Hide and Seek - Challenge",2020-06-05,2020-06-05 15:00:18,956,45940081,48054.5,808012,0.01759,17592,0.00038,762,12.7
"First To Raid Area 51 Wins $10,000 - Challenge - (2020-06-03)","First To Raid Area 51 Wins $10,000 - Challenge",2020-06-03,2020-06-03 15:00:13,958,12135165,12667.2,341243,0.02812,10074,0.00083,627,10.45
"Last to Survive Abandoned City wins $10,000 - Challenge - (2020-05-31)","Last to Survive Abandoned City wins $10,000 - Challenge",2020-05-31,2020-05-31 13:01:17,961,21502807,22375.4,474768,0.02208,15268,0.00071,689,11.483
"Last to Survive Extreme Roulette wins $10,000 - Challenge - (2020-05-29)","Last to Survive Extreme Roulette wins $10,000 - Challenge",2020-05-29,2020-05-29 15:17:08,963,23537096,24441.4,510504,0.02169,14289,0.00061,723,12.05
"Last to Survive Plane Crash wins $10,000 - Challenge - (2020-05-27)","Last to Survive Plane Crash wins $10,000 - Challenge",2020-05-27,2020-05-27 16:05:58,965,27914869,28927.3,577590,0.02069,14068,0.0005,732,12.2
"Last to Survive Volcano wins $10,000 - Challenge - (2020-05-24)","Last to Survive Volcano wins $10,000 - Challenge",2020-05-24,2020-05-24 12:01:42,968,13365336,13807.2,340605,0.02548,13059,0.00098,729,12.15
"$10,000 Obstacle Course - Challenge - (2020-05-22)","$10,000 Obstacle Course - Challenge",2020-05-22,2020-05-22 15:01:29,970,11672753,12033.8,299365,0.02565,8510,0.00073,658,10.967
"Last to Survive Random Blocks wins $10,000 - Challenge - (2020-05-20)","Last to Survive Random Blocks wins $10,000 - Challenge",2020-05-20,2020-05-20 15:01:40,972,23587929,24267.4,627438,0.0266,17121,0.00073,636,10.6
"Last to Survive Arena wins $10,000 - Challenge - (2020-05-16)","Last to Survive Arena wins $10,000 - Challenge",2020-05-16,2020-05-16 14:35:31,976,24616089,25221.4,440799,0.01791,12194,0.0005,662,11.033
"$10,000 Bank robbery - Challenge - (2020-05-14)","$10,000 Bank robbery - Challenge",2020-05-14,2020-05-14 15:16:51,978,15926367,16284.6,323438,0.02031,7762,0.00049,664,11.067
"Last To Survive Wins $10,000 - Challenge - (2020-05-12)","Last To Survive Wins $10,000 - Challenge",2020-05-12,2020-05-12 15:00:11,980,41287784,42130.4,710898,0.01722,24480,0.00059,755,12.583
