Title and Day Published,Title,Publish Date,Publish Time (EST),Days Since Published,Views,Views per Day,Likes,Like to View Ratio,Comments,Comment to View Ratio,Duration in Seconds,Duration in Minutes
"1,000 Tanks Vs Titan Enderman! - (2022-03-05)","1,000 Tanks Vs Titan Enderman!",2022-03-05,2022-03-05 14:00:10,317,55409705,174794.0,1100263,0.01986,53006,0.00096,657,10.95
World's Largest Challenge! - (2022-01-28),World's Largest Challenge!,2022-01-28,2022-01-28 14:00:24,353,34708596,98324.6,890409,0.02565,25796,0.00074,586,9.767
10 vs 1000 Player Manhunt! - (2021-12-23),10 vs 1000 Player Manhunt!,2021-12-23,2021-12-23 14:01:08,389,26290176,67584.0,846002,0.03218,28311,0.00108,674,11.233
GTA Wanted Level 100! - (2021-11-27),GTA Wanted Level 100!,2021-11-27,2021-11-27 16:00:10,415,40952309,98680.3,897476,0.02192,20859,0.00051,481,8.017
"100,000 Player Building Challenge! - (2021-11-07)","100,000 Player Building Challenge!",2021-11-07,2021-11-07 14:00:12,435,36470012,83839.1,956279,0.02622,39016,0.00107,520,8.667
Blowing Up Earth! - (2021-10-21),Blowing Up Earth!,2021-10-21,2021-10-21 13:01:55,452,55696632,123222.6,1034146,0.01857,29140,0.00052,500,8.333
"$45,600 Squid Game Challenge! - (2021-10-14)","$45,600 Squid Game Challenge!",2021-10-14,2021-10-14 13:00:17,459,70710895,154054.2,1725061,0.0244,55938,0.00079,681,11.35
"First To Raid Island Wins $100,000! - (2021-10-05)","First To Raid Island Wins $100,000!",2021-10-05,2021-10-05 13:36:04,468,13535620,28922.3,509621,0.03765,17243,0.00127,496,8.267
Don't Open The Wrong Box! - (2021-09-29),Don't Open The Wrong Box!,2021-09-29,2021-09-29 13:15:31,474,33042508,69709.9,790907,0.02394,20909,0.00063,650,10.833
1000 vs 1000 Player War! - (2021-09-11),1000 vs 1000 Player War!,2021-09-11,2021-09-11 13:03:40,492,31507502,64039.6,960431,0.03048,87451,0.00278,485,8.083
"100 People Decide Who Wins $30,000! - (2021-09-01)","100 People Decide Who Wins $30,000!",2021-09-01,2021-09-01 13:00:28,502,29585459,58935.2,776363,0.02624,21216,0.00072,561,9.35
"$2 VS $16,000 Minecraft House! - (2021-08-25)","$2 VS $16,000 Minecraft House!",2021-08-25,2021-08-25 13:10:20,509,61405987,120640.4,1756795,0.02861,75102,0.00122,644,10.733
World's Most Overpowered Weapons! - (2021-08-11),World's Most Overpowered Weapons!,2021-08-11,2021-08-11 14:34:46,523,26737720,51123.7,671986,0.02513,34340,0.00128,594,9.9
$1000 For Every Kill! - (2021-07-25),$1000 For Every Kill!,2021-07-25,2021-07-25 16:21:05,540,19483026,36079.7,607037,0.03116,32339,0.00166,519,8.65
I Survived 100 Days Of Hardcore Minecraft! - (2021-07-22),I Survived 100 Days Of Hardcore Minecraft!,2021-07-22,2021-07-22 14:46:51,543,78092306,143816.4,1317037,0.01687,78930,0.00101,937,15.617
Walking Across The Entire Universe! - (2021-07-08),Walking Across The Entire Universe!,2021-07-08,2021-07-08 13:00:06,557,26748863,48023.1,736243,0.02752,29234,0.00109,625,10.417
1 vs 100 Player Manhunt! - (2021-06-30),1 vs 100 Player Manhunt!,2021-06-30,2021-06-30 14:25:11,565,61874102,109511.7,1111211,0.01796,37454,0.00061,763,12.717
World’s Largest Ramp! - (2021-06-11),World’s Largest Ramp!,2021-06-11,2021-06-11 14:27:22,584,51386169,87990.0,962820,0.01874,37489,0.00073,562,9.367
I Gave Away My Credit Card! - (2021-06-04),I Gave Away My Credit Card!,2021-06-04,2021-06-04 13:10:09,591,25356926,42905.1,751221,0.02963,28218,0.00111,483,8.05
"10,000 Zombies vs Mutant Wither! - (2021-05-22)","10,000 Zombies vs Mutant Wither!",2021-05-22,2021-05-22 13:38:56,604,65002534,107620.1,1143410,0.01759,37792,0.00058,520,8.667
"Mining 1,000,000 Blocks Alone! - (2021-05-12)","Mining 1,000,000 Blocks Alone!",2021-05-12,2021-05-12 13:18:01,614,52553242,85591.6,1258704,0.02395,40787,0.00078,540,9.0
If You Build A Lamborghini I'll Pay For It! - (2021-04-26),If You Build A Lamborghini I'll Pay For It!,2021-04-26,2021-04-26 13:08:34,630,64115146,101770.1,1697119,0.02647,74069,0.00116,624,10.4
"$10,000 For Every Diamond! - (2021-04-22)","$10,000 For Every Diamond!",2021-04-22,2021-04-22 13:00:13,634,57247743,90296.1,1165422,0.02036,28508,0.0005,605,10.083
1000 People Build 10 Countries! - (2021-04-15),1000 People Build 10 Countries!,2021-04-15,2021-04-15 14:07:15,641,48618846,75848.4,1131978,0.02328,40428,0.00083,599,9.983
World’s Largest Explosion! - (2021-04-07),World’s Largest Explosion!,2021-04-07,2021-04-07 13:45:24,649,113556404,174971.3,1588357,0.01399,76524,0.00067,512,8.533
Hide And Seek Across The Earth! - (2021-04-04),Hide And Seek Across The Earth!,2021-04-04,2021-04-04 13:14:54,652,64099161,98311.6,1397198,0.0218,66824,0.00104,589,9.817
"Giving A Random Player $50,000 If We Win! - (2021-03-30)","Giving A Random Player $50,000 If We Win!",2021-03-30,2021-03-30 15:01:46,657,22111627,33655.4,746356,0.03375,40904,0.00185,482,8.033
1000 People vs 1 Infected! - (2021-03-28),1000 People vs 1 Infected!,2021-03-28,2021-03-28 13:16:11,659,38556711,58507.9,1448904,0.03758,33934,0.00088,546,9.1
"Donating $100,000 To Twitch Streamers! - (2021-03-25)","Donating $100,000 To Twitch Streamers!",2021-03-25,2021-03-25 14:48:36,662,50328389,76024.8,1476667,0.02934,46996,0.00093,623,10.383
"Would You Risk $5,000 for $100,000? - (2021-03-16)","Would You Risk $5,000 for $100,000?",2021-03-16,2021-03-16 14:21:11,671,66882511,99675.9,1374671,0.02055,44466,0.00066,629,10.483
"Donating $50,000 If You Beat Minecraft! - (2021-03-07)","Donating $50,000 If You Beat Minecraft!",2021-03-07,2021-03-07 16:23:48,680,40283118,59239.9,1046743,0.02598,36102,0.0009,530,8.833
"I Hosted A $50,000 Talent Show! - (2021-02-28)","I Hosted A $50,000 Talent Show!",2021-02-28,2021-02-28 15:06:49,687,29410336,42809.8,846350,0.02878,37016,0.00126,722,12.033
Minecraft But Everything is 10x Bigger! - (2021-02-24),Minecraft But Everything is 10x Bigger!,2021-02-24,2021-02-24 14:15:59,691,29944150,43334.5,696182,0.02325,31876,0.00106,541,9.017
1 vs 10 Hunters in GTA! - (2021-02-16),1 vs 10 Hunters in GTA!,2021-02-16,2021-02-16 14:03:45,699,61497737,87979.6,1117885,0.01818,35312,0.00057,605,10.083
I Walked Across The Earth! - (2021-02-03),I Walked Across The Earth!,2021-02-03,2021-02-03 14:15:52,712,40514957,56903.0,1101547,0.02719,57520,0.00142,638,10.633
1000 Zombies vs Mutant Enderman! - (2021-01-27),1000 Zombies vs Mutant Enderman!,2021-01-27,2021-01-27 14:00:23,719,79484094,110548.1,1454285,0.0183,50042,0.00063,616,10.267
The Hardest Lava Escape! - (2021-01-23),The Hardest Lava Escape!,2021-01-23,2021-01-23 14:03:59,723,21486503,29718.5,746696,0.03475,29301,0.00136,484,8.067
"I Hid $100,000 On The Dream SMP! - (2021-01-13)","I Hid $100,000 On The Dream SMP!",2021-01-13,2021-01-13 15:08:43,733,35363806,48245.3,1019491,0.02883,48189,0.00136,616,10.267
"If You Build a House, I'll Pay For It! - (2021-01-02)","If You Build a House, I'll Pay For It!",2021-01-02,2021-01-02 14:07:38,744,90274861,121337.2,2220148,0.02459,83507,0.00093,610,10.167
I Tried The First Ever Version Of Minecraft! - (2020-12-27),I Tried The First Ever Version Of Minecraft!,2020-12-27,2020-12-27 14:05:40,750,31582371,42109.8,811456,0.02569,38910,0.00123,594,9.9
"Bedwars, But With 100 Players! - (2020-12-24)","Bedwars, But With 100 Players!",2020-12-24,2020-12-24 16:02:02,753,42073443,55874.4,848494,0.02017,33253,0.00079,583,9.717
"Minecraft, But It's Only One Block! - (2020-12-17)","Minecraft, But It's Only One Block!",2020-12-17,2020-12-17 15:14:17,760,91213815,120018.2,1056549,0.01158,34072,0.00037,607,10.117
"Donating $50,000 To Streamers With 0 Viewers - (2020-12-13)","Donating $50,000 To Streamers With 0 Viewers",2020-12-13,2020-12-13 14:10:23,764,60367999,79015.7,2578037,0.04271,85635,0.00142,603,10.05
I Modded Among Us With 100 Zombies! - (2020-12-11),I Modded Among Us With 100 Zombies!,2020-12-11,2020-12-11 14:23:18,766,33162950,43293.7,708383,0.02136,25715,0.00078,527,8.783
"Minecraft, But With Only 1 Heart! - (2020-12-07)","Minecraft, But With Only 1 Heart!",2020-12-07,2020-12-07 14:01:20,770,27414890,35603.8,775368,0.02828,24897,0.00091,606,10.1
"I Made a $100,000 Among Us Tournament! - (2020-12-04)","I Made a $100,000 Among Us Tournament!",2020-12-04,2020-12-04 15:41:15,773,56511406,73106.6,1250651,0.02213,47086,0.00083,612,10.2
I Made 100 Players Escape An Impossible Maze! - (2020-12-02),I Made 100 Players Escape An Impossible Maze!,2020-12-02,2020-12-02 15:01:02,775,69272331,89383.7,1392722,0.02011,37463,0.00054,616,10.267
I Won The Hardest Round Ever in Among US! - (2020-11-29),I Won The Hardest Round Ever in Among US!,2020-11-29,2020-11-29 16:19:06,778,22570305,29010.7,644888,0.02857,20689,0.00092,570,9.5
"100 Players, But Lava Rises Every Minute! - (2020-11-27)","100 Players, But Lava Rises Every Minute!",2020-11-27,2020-11-27 16:10:15,780,63756390,81739.0,927750,0.01455,36785,0.00058,601,10.017
The Biggest Outplay Ever in 3D Among Us! - (2020-11-25),The Biggest Outplay Ever in 3D Among Us!,2020-11-25,2020-11-25 15:10:59,782,17193677,21986.8,502838,0.02925,18415,0.00107,606,10.1
"Last To Leave Circle Wins $10,000! - (2020-11-21)","Last To Leave Circle Wins $10,000!",2020-11-21,2020-11-21 15:40:22,786,34118648,43407.9,807269,0.02366,28983,0.00085,606,10.1
"Minecraft, But Every Minute There's Random Chaos! - (2020-11-19)","Minecraft, But Every Minute There's Random Chaos!",2020-11-19,2020-11-19 15:10:57,788,46956078,59588.9,781278,0.01664,29452,0.00063,615,10.25
"I Made a $50,000 Player Building Competition! - (2020-11-17)","I Made a $50,000 Player Building Competition!",2020-11-17,2020-11-17 14:58:13,790,31984035,40486.1,827218,0.02586,39389,0.00123,614,10.233
"Among Us, But It's 3D! - (2020-11-11)","Among Us, But It's 3D!",2020-11-11,2020-11-11 14:03:22,796,35205756,44228.3,949032,0.02696,37130,0.00105,615,10.25
"First To Defeat Hardest Boss Wins $10,000! - (2020-11-09)","First To Defeat Hardest Boss Wins $10,000!",2020-11-09,2020-11-09 14:30:43,798,10363155,12986.4,395322,0.03815,20927,0.00202,611,10.183
"The Craziest 8,000 IQ Among Us Outplay Ever! - (2020-11-05)","The Craziest 8,000 IQ Among Us Outplay Ever!",2020-11-05,2020-11-05 15:21:18,802,38644871,48185.6,908471,0.02351,30978,0.0008,601,10.017
"Whatever You Buy, I'll Pay For! - (2020-11-02)","Whatever You Buy, I'll Pay For!",2020-11-02,2020-11-02 14:00:53,805,39839510,49490.1,905187,0.02272,28390,0.00071,601,10.017
"Among Us But PewDiePie Goes 90,000 IQ! - (2020-10-31)","Among Us But PewDiePie Goes 90,000 IQ!",2020-10-31,2020-10-31 14:04:13,807,50018487,61980.8,1091799,0.02183,38870,0.00078,614,10.233
Breaking As Many Laws As Possible in 1 Hour! - (2020-10-28),Breaking As Many Laws As Possible in 1 Hour!,2020-10-28,2020-10-28 17:34:56,810,24556365,30316.5,611681,0.02491,27827,0.00113,616,10.267
"Among Us But Every Winner Gets $10,000! - (2020-10-23)","Among Us But Every Winner Gets $10,000!",2020-10-23,2020-10-23 13:00:01,815,22176106,27209.9,685218,0.0309,25726,0.00116,504,8.4
"I Made a $20,000 Among Us Challenge! - (2020-10-21)","I Made a $20,000 Among Us Challenge!",2020-10-21,2020-10-21 13:02:15,817,31331797,38349.8,778772,0.02486,29545,0.00094,626,10.433
Win This Game & I'll Give You a Tesla! - (2020-10-18),Win This Game & I'll Give You a Tesla!,2020-10-18,2020-10-18 14:04:17,820,17200735,20976.5,536068,0.03117,30806,0.00179,657,10.95
Among Us With 100 Real Players! - (2020-10-16),Among Us With 100 Real Players!,2020-10-16,2020-10-16 13:36:36,822,61598072,74936.8,1257186,0.02041,46925,0.00076,613,10.217
I Visited All 7 Wonders of The World! - (2020-10-11),I Visited All 7 Wonders of The World!,2020-10-11,2020-10-11 14:31:20,827,22255791,26911.5,672613,0.03022,658532,0.02959,606,10.1
"Among Us but LazarBeam Goes 4,000 IQ! - (2020-10-08)","Among Us but LazarBeam Goes 4,000 IQ!",2020-10-08,2020-10-08 13:43:36,830,47447792,57166.0,1129322,0.0238,49113,0.00104,601,10.017
The Funniest Challenge in Watch Dogs: Legion! - (2020-10-06),The Funniest Challenge in Watch Dogs: Legion!,2020-10-06,2020-10-06 13:01:28,832,9780464,11755.4,335975,0.03435,17652,0.0018,608,10.133
I Went on a 900 IQ Rampage in Among Us! - (2020-10-04),I Went on a 900 IQ Rampage in Among Us!,2020-10-04,2020-10-04 13:19:41,834,47405957,56841.7,1114676,0.02351,41947,0.00088,607,10.117
The Best Rocket League Game Ever! - (2020-10-02),The Best Rocket League Game Ever!,2020-10-02,2020-10-02 13:56:05,836,39151317,46831.7,736135,0.0188,59184,0.00151,602,10.033
I Made Minecraft Only 1 Block Wide! - (2020-09-30),I Made Minecraft Only 1 Block Wide!,2020-09-30,2020-09-30 14:01:50,838,48891207,58342.7,896145,0.01833,49243,0.00101,633,10.55
Among Us But Dream Goes 900 IQ! - (2020-09-27),Among Us But Dream Goes 900 IQ!,2020-09-27,2020-09-27 12:25:45,841,68035253,80898.0,1410847,0.02074,42934,0.00063,612,10.2
The Worst GTA 5 Graphics! - (2020-09-25),The Worst GTA 5 Graphics!,2020-09-25,2020-09-25 13:01:28,843,41884219,49684.7,939243,0.02242,89756,0.00214,753,12.55
The Most Insane 900 IQ Among Us Outplay! - (2020-09-22),The Most Insane 900 IQ Among Us Outplay!,2020-09-22,2020-09-22 12:45:34,846,75718468,89501.7,1583930,0.02092,50636,0.00067,609,10.15
Can You Stop The Train in GTA 5? - (2020-09-20),Can You Stop The Train in GTA 5?,2020-09-20,2020-09-20 12:38:53,848,61519561,72546.7,1457838,0.0237,1908388,0.03102,663,11.05
"Make This Jump and I'll Give you $10,000! - (2020-09-18)","Make This Jump and I'll Give you $10,000!",2020-09-18,2020-09-18 13:00:47,850,23192861,27285.7,659062,0.02842,24174,0.00104,606,10.1
I Made a 100 Player Skyblock Challenge! - (2020-09-16),I Made a 100 Player Skyblock Challenge!,2020-09-16,2020-09-16 14:20:18,852,50304151,59042.4,881297,0.01752,30181,0.0006,687,11.45
"Minecraft, But Everything is 100x Faster! - (2020-09-12)","Minecraft, But Everything is 100x Faster!",2020-09-12,2020-09-12 12:33:15,856,43427047,50732.5,725720,0.01671,30220,0.0007,621,10.35
I Installed The GTA V Chaos Mod! - (2020-09-09),I Installed The GTA V Chaos Mod!,2020-09-09,2020-09-09 13:00:19,859,53749465,62572.1,916443,0.01705,31358,0.00058,638,10.633
I Made My Own Country In Minecraft! - (2020-09-07),I Made My Own Country In Minecraft!,2020-09-07,2020-09-07 13:01:14,861,40306596,46813.7,749261,0.01859,27705,0.00069,603,10.05
The World's Hardest Video Game! - (2020-09-04),The World's Hardest Video Game!,2020-09-04,2020-09-04 13:32:50,864,51706984,59846.0,1121379,0.02169,52079,0.00101,615,10.25
The Ultimate GTA V Stunt Race! - (2020-09-02),The Ultimate GTA V Stunt Race!,2020-09-02,2020-09-02 13:00:32,866,63886958,73772.5,943624,0.01477,32909,0.00052,622,10.367
I Made a 100 Island Building Competition! - (2020-08-31),I Made a 100 Island Building Competition!,2020-08-31,2020-08-31 13:34:39,868,63280298,72903.6,1186649,0.01875,44930,0.00071,678,11.3
"$100,000 Dream vs Technoblade Duel! - (2020-08-29)","$100,000 Dream vs Technoblade Duel!",2020-08-29,2020-08-29 13:00:12,870,36252321,41669.3,1699482,0.04688,463671,0.01279,864,14.4
Can You Beat Fall Guys Without Jumping?! - (2020-08-26),Can You Beat Fall Guys Without Jumping?!,2020-08-26,2020-08-26 12:11:37,873,40304350,46167.6,963604,0.02391,41450,0.00103,644,10.733
Can You Survive The Massive Tsunami? - (2020-08-24),Can You Survive The Massive Tsunami?,2020-08-24,2020-08-24 12:17:20,875,38042126,43476.7,907820,0.02386,34757,0.00091,703,11.717
Steal It & I'll Buy You a Real Diamond! - (2020-08-21),Steal It & I'll Buy You a Real Diamond!,2020-08-21,2020-08-21 12:19:34,878,23606176,26886.3,688161,0.02915,34568,0.00146,658,10.967
"Extreme $20,000 Fall Guys Challenge! - (2020-08-19)","Extreme $20,000 Fall Guys Challenge!",2020-08-19,2020-08-19 12:02:32,880,47456361,53927.7,1038391,0.02188,46113,0.00097,601,10.017
"Minecraft, but Lava Rises Every Minute! - (2020-08-17)","Minecraft, but Lava Rises Every Minute!",2020-08-17,2020-08-17 13:23:51,882,40298404,45689.8,831641,0.02064,33996,0.00084,604,10.067
GTA V with Ultra Realistic Graphics Mod! - (2020-08-14),GTA V with Ultra Realistic Graphics Mod!,2020-08-14,2020-08-14 13:23:18,885,54048735,61072.0,1116106,0.02065,36775,0.00068,663,11.05
I Downloaded The World's Hardest Mod! - (2020-08-11),I Downloaded The World's Hardest Mod!,2020-08-11,2020-08-11 12:38:00,888,27313874,30758.9,696678,0.02551,29412,0.00108,605,10.083
"Raiding Servers With 10,000 People! - (2020-08-08)","Raiding Servers With 10,000 People!",2020-08-08,2020-08-08 13:02:58,891,21753945,24415.2,598942,0.02753,19907,0.00092,634,10.567
"Whatever You Build, I'll Pay For! - (2020-08-06)","Whatever You Build, I'll Pay For!",2020-08-06,2020-08-06 12:00:23,893,102462649,114739.8,4901853,0.04784,201460,0.00197,668,11.133
"Minecraft, But Everything is Random! - (2020-08-02)","Minecraft, But Everything is Random!",2020-08-02,2020-08-02 12:17:36,897,84869775,94615.1,1212959,0.01429,47837,0.00056,642,10.7
Extreme 1:1 City Hide and Seek! - (2020-07-31),Extreme 1:1 City Hide and Seek!,2020-07-31,2020-07-31 12:01:13,899,26469445,29443.2,571756,0.0216,18365,0.00069,691,11.517
4 Hackers Vs 100 Players! - (2020-07-29),4 Hackers Vs 100 Players!,2020-07-29,2020-07-29 12:03:50,901,23282875,25841.1,590203,0.02535,20451,0.00088,487,8.117
Playing GTA 5 Without Breaking Any Laws! - (2020-07-25),Playing GTA 5 Without Breaking Any Laws!,2020-07-25,2020-07-25 12:08:31,905,70232758,77605.3,1249522,0.01779,37058,0.00053,639,10.65
I Got Hunted By 100 Players in Minecraft! - (2020-07-22),I Got Hunted By 100 Players in Minecraft!,2020-07-22,2020-07-22 13:42:59,908,29605991,32605.7,696603,0.02353,21311,0.00072,602,10.033
"$10,000 World Height Jump Challenge! - (2020-07-19)","$10,000 World Height Jump Challenge!",2020-07-19,2020-07-19 12:00:43,911,49122063,53921.0,959558,0.01953,22203,0.00045,612,10.2
Playing Horrible Fortnite Clones! - (2020-07-17),Playing Horrible Fortnite Clones!,2020-07-17,2020-07-17 12:08:20,913,23777086,26042.8,502142,0.02112,37260,0.00157,604,10.067
I Downloaded 1000+ Minecraft Mods! - (2020-07-15),I Downloaded 1000+ Minecraft Mods!,2020-07-15,2020-07-15 12:05:20,915,27252218,29783.8,564658,0.02072,26987,0.00099,665,11.083
Climbing The World's Tallest Mountain! - (2020-07-12),Climbing The World's Tallest Mountain!,2020-07-12,2020-07-12 11:03:04,918,33368424,36349.0,836351,0.02506,32488,0.00097,626,10.433
Minecraft But It's Raining Arrows! - (2020-07-10),Minecraft But It's Raining Arrows!,2020-07-10,2020-07-10 11:01:15,920,37352365,40600.4,794688,0.02128,27504,0.00074,610,10.167
"First To Mine Netherite Wins $10,000! - (2020-07-08)","First To Mine Netherite Wins $10,000!",2020-07-08,2020-07-08 11:02:10,922,50880664,55185.1,916760,0.01802,26574,0.00052,712,11.867
Building My Entire City in 24 hours! - (2020-07-05),Building My Entire City in 24 hours!,2020-07-05,2020-07-05 13:17:41,925,27786353,30039.3,727106,0.02617,27818,0.001,602,10.033
I Made a 100 Player Building Competition! - (2020-07-03),I Made a 100 Player Building Competition!,2020-07-03,2020-07-03 11:30:15,927,73409175,79190.0,2692286,0.03668,43962,0.0006,697,11.617
"I Played Minecraft Mini Golf For $10,000! - (2020-07-01)","I Played Minecraft Mini Golf For $10,000!",2020-07-01,2020-07-01 12:29:55,929,25882099,27860.2,531086,0.02052,13909,0.00054,664,11.067
Playing The Worst Rated Video Game! - (2020-06-28),Playing The Worst Rated Video Game!,2020-06-28,2020-06-28 11:34:53,932,31505543,33804.2,670200,0.02127,20811,0.00066,811,13.517
I Opened A Free Store In Minecraft! - (2020-06-26),I Opened A Free Store In Minecraft!,2020-06-26,2020-06-26 11:01:59,934,36549038,39131.7,817473,0.02237,24981,0.00068,638,10.633
Best Minecraft Player vs 100 Players! - (2020-06-24),Best Minecraft Player vs 100 Players!,2020-06-24,2020-06-24 11:01:53,936,52113570,55676.9,1092258,0.02096,47632,0.00091,826,13.767
"Last to Survive Raining TNT wins $10,000 - Challenge - (2020-06-21)","Last to Survive Raining TNT wins $10,000 - Challenge",2020-06-21,2020-06-21 13:02:29,939,22582770,24049.8,520466,0.02305,14013,0.00062,721,12.017
"Epic $10,000 Prison Escape - Challenge - (2020-06-19)","Epic $10,000 Prison Escape - Challenge",2020-06-19,2020-06-19 15:01:02,941,23698624,25184.5,406482,0.01715,9993,0.00042,817,13.617
"Last to Survive Desert wins $10,000 - Challenge - (2020-06-17)","Last to Survive Desert wins $10,000 - Challenge",2020-06-17,2020-06-17 15:02:52,943,14564063,15444.4,300715,0.02065,9730,0.00067,722,12.033
"First to Raid Doomsday Bunker wins $10,000 - Challenge - (2020-06-14)","First to Raid Doomsday Bunker wins $10,000 - Challenge",2020-06-14,2020-06-14 13:11:51,946,9351127,9884.9,261058,0.02792,9207,0.00098,658,10.967
Beating Minecraft But I Explode Every Minute - Part 2 - (2020-06-12),Beating Minecraft But I Explode Every Minute - Part 2,2020-06-12,2020-06-12 15:01:12,948,12380975,13060.1,297974,0.02407,10541,0.00085,668,11.133
Beating Minecraft But I Explode Every Minute - (2020-06-10),Beating Minecraft But I Explode Every Minute,2020-06-10,2020-06-10 16:02:54,950,7801830,8212.5,253786,0.03253,10316,0.00132,669,11.15
"Last to Survive Deserted Island Wins $10,000 - Challenge - (2020-06-07)","Last to Survive Deserted Island Wins $10,000 - Challenge",2020-06-07,2020-06-07 13:01:08,953,36092707,37872.7,761542,0.0211,17244,0.00048,679,11.317
"$10,000 Extreme Hide and Seek - Challenge - (2020-06-05)","$10,000 Extreme Hide and Seek - Challenge",2020-06-05,2020-06-05 15:00:18,955,45920261,48084.0,807808,0.01759,17592,0.00038,762,12.7
"First To Raid Area 51 Wins $10,000 - Challenge - (2020-06-03)","First To Raid Area 51 Wins $10,000 - Challenge",2020-06-03,2020-06-03 15:00:13,957,12132502,12677.6,341172,0.02812,10073,0.00083,627,10.45
"Last to Survive Abandoned City wins $10,000 - Challenge - (2020-05-31)","Last to Survive Abandoned City wins $10,000 - Challenge",2020-05-31,2020-05-31 13:01:17,960,21490055,22385.5,474658,0.02209,15269,0.00071,689,11.483
"Last to Survive Extreme Roulette wins $10,000 - Challenge - (2020-05-29)","Last to Survive Extreme Roulette wins $10,000 - Challenge",2020-05-29,2020-05-29 15:17:08,962,23529833,24459.3,510387,0.02169,14288,0.00061,723,12.05
"Last to Survive Plane Crash wins $10,000 - Challenge - (2020-05-27)","Last to Survive Plane Crash wins $10,000 - Challenge",2020-05-27,2020-05-27 16:05:58,964,27897407,28939.2,577443,0.0207,14070,0.0005,732,12.2
"Last to Survive Volcano wins $10,000 - Challenge - (2020-05-24)","Last to Survive Volcano wins $10,000 - Challenge",2020-05-24,2020-05-24 12:01:42,967,13363390,13819.4,340566,0.02549,13059,0.00098,729,12.15
"$10,000 Obstacle Course - Challenge - (2020-05-22)","$10,000 Obstacle Course - Challenge",2020-05-22,2020-05-22 15:01:29,969,11669130,12042.4,299294,0.02565,8510,0.00073,658,10.967
"Last to Survive Random Blocks wins $10,000 - Challenge - (2020-05-20)","Last to Survive Random Blocks wins $10,000 - Challenge",2020-05-20,2020-05-20 15:01:40,971,23581218,24285.5,627338,0.0266,17122,0.00073,636,10.6
"Last to Survive Arena wins $10,000 - Challenge - (2020-05-16)","Last to Survive Arena wins $10,000 - Challenge",2020-05-16,2020-05-16 14:35:31,975,24606258,25237.2,440661,0.01791,12194,0.0005,662,11.033
"$10,000 Bank robbery - Challenge - (2020-05-14)","$10,000 Bank robbery - Challenge",2020-05-14,2020-05-14 15:16:51,977,15921145,16296.0,323354,0.02031,7765,0.00049,664,11.067
"Last To Survive Wins $10,000 - Challenge - (2020-05-12)","Last To Survive Wins $10,000 - Challenge",2020-05-12,2020-05-12 15:00:11,979,41276149,42161.5,710770,0.01722,24481,0.00059,755,12.583
