Title and Day Published,Title,Publish Date,Publish Time (EST),Days Since Published,Views,Views per Day,Likes,Like to View Ratio,Comments,Comment to View Ratio,Duration in Seconds,Duration in Minutes
"Insane $100,000 Challenge! - (2022-04-24)","Insane $100,000 Challenge!",2022-04-24,2022-04-24 12:00:22,272,20726861,76201.7,672687,0.03245484205254235,22311,0.0010764292769657692,586,9.767
"$1 VS $29,000 House! - (2022-03-23)","$1 VS $29,000 House!",2022-03-23,2022-03-23 13:00:00,304,30506099,100349.0,911443,0.029877402548257645,30331,0.0009942601969527471,542,9.033
"1,000 Tanks Vs Titan Enderman! - (2022-03-05)","1,000 Tanks Vs Titan Enderman!",2022-03-05,2022-03-05 14:00:10,322,55637629,172787.7,1102547,0.01981657054437025,52991,0.0009524309527999477,657,10.95
World's Largest Challenge! - (2022-01-28),World's Largest Challenge!,2022-01-28,2022-01-28 14:00:24,358,34800493,97208.1,891385,0.025614148627147323,25827,0.0007421446586977949,586,9.767
10 vs 1000 Player Manhunt! - (2021-12-23),10 vs 1000 Player Manhunt!,2021-12-23,2021-12-23 14:01:08,394,26371188,66931.9,847208,0.03212627356795606,28306,0.0010733684049425455,674,11.233
GTA Wanted Level 100! - (2021-11-27),GTA Wanted Level 100!,2021-11-27,2021-11-27 16:00:10,420,41105646,97870.6,898987,0.021870158663848758,20792,0.0005058185924142878,481,8.017
"100,000 Player Building Challenge! - (2021-11-07)","100,000 Player Building Challenge!",2021-11-07,2021-11-07 14:00:12,440,36546862,83061.0,957115,0.026188705339462524,39012,0.0010674514271567283,520,8.667
Blowing Up Earth! - (2021-10-21),Blowing Up Earth!,2021-10-21,2021-10-21 13:01:55,457,55857273,122226.0,1035470,0.01853778289534471,29115,0.0005212391947598301,500,8.333
"$45,600 Squid Game Challenge! - (2021-10-14)","$45,600 Squid Game Challenge!",2021-10-14,2021-10-14 13:00:17,464,70810697,152609.3,1725813,0.024372207492887692,55925,0.0007897818037294563,681,11.35
"First To Raid Island Wins $100,000! - (2021-10-05)","First To Raid Island Wins $100,000!",2021-10-05,2021-10-05 13:36:04,473,13551926,28651.0,509800,0.037618269167054186,17221,0.0012707418856921148,496,8.267
Don't Open The Wrong Box! - (2021-09-29),Don't Open The Wrong Box!,2021-09-29,2021-09-29 13:15:31,479,33105659,69114.1,791579,0.023910685481294904,20917,0.0006318255135776031,650,10.833
1000 vs 1000 Player War! - (2021-09-11),1000 vs 1000 Player War!,2021-09-11,2021-09-11 13:03:40,497,31569236,63519.6,961282,0.03044996084162442,87398,0.002768454706981189,485,8.083
"100 People Decide Who Wins $30,000! - (2021-09-01)","100 People Decide Who Wins $30,000!",2021-09-01,2021-09-01 13:00:28,507,29621754,58425.6,776810,0.026224307986623615,21208,0.0007159603040387142,561,9.35
"$2 VS $16,000 Minecraft House! - (2021-08-25)","$2 VS $16,000 Minecraft House!",2021-08-25,2021-08-25 13:10:20,514,61509792,119668.9,1758347,0.028586456608404722,75103,0.0012209925860259777,644,10.733
World's Most Overpowered Weapons! - (2021-08-11),World's Most Overpowered Weapons!,2021-08-11,2021-08-11 14:34:46,528,26808397,50773.5,672709,0.02509321985943434,34341,0.0012809792394524746,594,9.9
$1000 For Every Kill! - (2021-07-25),$1000 For Every Kill!,2021-07-25,2021-07-25 16:21:05,545,19497439,35775.1,607192,0.031142141283273153,32328,0.0016580639129067157,519,8.65
I Survived 100 Days Of Hardcore Minecraft! - (2021-07-22),I Survived 100 Days Of Hardcore Minecraft!,2021-07-22,2021-07-22 14:46:51,548,78323637,142926.3,1319070,0.016841276152689384,78916,0.001007563017023839,937,15.617
Walking Across The Entire Universe! - (2021-07-08),Walking Across The Entire Universe!,2021-07-08,2021-07-08 13:00:06,562,26784729,47659.7,736695,0.02750429171786655,29241,0.0010917041572457201,625,10.417
1 vs 100 Player Manhunt! - (2021-06-30),1 vs 100 Player Manhunt!,2021-06-30,2021-06-30 14:25:11,570,62027847,108820.8,1112432,0.01793439646551008,37453,0.0006038094470697975,763,12.717
World’s Largest Ramp! - (2021-06-11),World’s Largest Ramp!,2021-06-11,2021-06-11 14:27:22,589,51479900,87402.2,963582,0.018717635426642242,37486,0.0007281676926334356,562,9.367
I Gave Away My Credit Card! - (2021-06-04),I Gave Away My Credit Card!,2021-06-04,2021-06-04 13:10:09,596,25487477,42764.2,751565,0.02948761856656114,28038,0.001100069653814695,483,8.05
"10,000 Zombies vs Mutant Wither! - (2021-05-22)","10,000 Zombies vs Mutant Wither!",2021-05-22,2021-05-22 13:38:56,609,65106504,106907.2,1144337,0.017576385302457646,37777,0.0005802338887678564,520,8.667
"Mining 1,000,000 Blocks Alone! - (2021-05-12)","Mining 1,000,000 Blocks Alone!",2021-05-12,2021-05-12 13:18:01,619,52729221,85184.5,1263772,0.023967204066982137,40736,0.0007725507645940759,540,9.0
If You Build A Lamborghini I'll Pay For It! - (2021-04-26),If You Build A Lamborghini I'll Pay For It!,2021-04-26,2021-04-26 13:08:34,635,64213502,101123.6,1698196,0.026446089172959295,74034,0.0011529350945537903,624,10.4
"$10,000 For Every Diamond! - (2021-04-22)","$10,000 For Every Diamond!",2021-04-22,2021-04-22 13:00:13,639,57316167,89696.7,1166312,0.020348743836970117,28496,0.0004971721155045138,605,10.083
1000 People Build 10 Countries! - (2021-04-15),1000 People Build 10 Countries!,2021-04-15,2021-04-15 14:07:15,646,48699494,75386.2,1132796,0.02326093983645908,40412,0.0008298238170606043,599,9.983
World’s Largest Explosion! - (2021-04-07),World’s Largest Explosion!,2021-04-07,2021-04-07 13:45:24,654,114428426,174967.0,1590680,0.013901091324982483,76311,0.000666888488005594,512,8.533
Hide And Seek Across The Earth! - (2021-04-04),Hide And Seek Across The Earth!,2021-04-04,2021-04-04 13:14:54,657,64216327,97741.7,1398495,0.021777872783038495,66826,0.00104063877711349,589,9.817
"Giving A Random Player $50,000 If We Win! - (2021-03-30)","Giving A Random Player $50,000 If We Win!",2021-03-30,2021-03-30 15:01:46,662,22138722,33442.2,746753,0.03373062817266507,40891,0.001847035253435135,482,8.033
1000 People vs 1 Infected! - (2021-03-28),1000 People vs 1 Infected!,2021-03-28,2021-03-28 13:16:11,664,38606160,58141.8,1449768,0.037552763600420244,33920,0.0008786162622752431,546,9.1
"Donating $100,000 To Twitch Streamers! - (2021-03-25)","Donating $100,000 To Twitch Streamers!",2021-03-25,2021-03-25 14:48:36,667,50378858,75530.5,1477561,0.029328989553514692,46953,0.0009319981012670038,623,10.383
"Would You Risk $5,000 for $100,000? - (2021-03-16)","Would You Risk $5,000 for $100,000?",2021-03-16,2021-03-16 14:21:11,676,66976640,99077.9,1376055,0.020545297584351797,44455,0.000663738879704924,629,10.483
"Donating $50,000 If You Beat Minecraft! - (2021-03-07)","Donating $50,000 If You Beat Minecraft!",2021-03-07,2021-03-07 16:23:48,685,40356445,58914.5,1047751,0.025962420624512393,36100,0.0008945287425589642,530,8.833
"I Hosted A $50,000 Talent Show! - (2021-02-28)","I Hosted A $50,000 Talent Show!",2021-02-28,2021-02-28 15:06:49,692,29435642,42537.1,846659,0.02876305534630432,37010,0.0012573192730092316,722,12.033
Minecraft But Everything is 10x Bigger! - (2021-02-24),Minecraft But Everything is 10x Bigger!,2021-02-24,2021-02-24 14:15:59,696,30049801,43175.0,696673,0.02318394720816953,31862,0.001060306522495773,541,9.017
1 vs 10 Hunters in GTA! - (2021-02-16),1 vs 10 Hunters in GTA!,2021-02-16,2021-02-16 14:03:45,704,61573109,87461.8,1118594,0.018166924135664484,35116,0.0005703139011544796,605,10.083
I Walked Across The Earth! - (2021-02-03),I Walked Across The Earth!,2021-02-03,2021-02-03 14:15:52,717,40559139,56567.8,1102074,0.0271720265067757,57503,0.0014177569203330475,638,10.633
1000 Zombies vs Mutant Enderman! - (2021-01-27),1000 Zombies vs Mutant Enderman!,2021-01-27,2021-01-27 14:00:23,724,79598378,109942.5,1455338,0.01828351326455421,50034,0.0006285806477111883,616,10.267
The Hardest Lava Escape! - (2021-01-23),The Hardest Lava Escape!,2021-01-23,2021-01-23 14:03:59,728,21510547,29547.5,747086,0.03473114839896912,29295,0.0013618900532840936,484,8.067
"I Hid $100,000 On The Dream SMP! - (2021-01-13)","I Hid $100,000 On The Dream SMP!",2021-01-13,2021-01-13 15:08:43,738,35382492,47943.8,1019784,0.02882171216204896,48178,0.0013616338837863654,616,10.267
"If You Build a House, I'll Pay For It! - (2021-01-02)","If You Build a House, I'll Pay For It!",2021-01-02,2021-01-02 14:07:38,749,90460351,120774.8,2222231,0.024565801209416045,81649,0.0009025943310788171,610,10.167
I Tried The First Ever Version Of Minecraft! - (2020-12-27),I Tried The First Ever Version Of Minecraft!,2020-12-27,2020-12-27 14:05:40,755,31630983,41895.3,812012,0.025671412108817484,38901,0.001229838478304642,594,9.9
"Bedwars, But With 100 Players! - (2020-12-24)","Bedwars, But With 100 Players!",2020-12-24,2020-12-24 16:02:02,758,42120659,55568.2,849160,0.020160178405565783,33068,0.0007850779352716205,583,9.717
"Minecraft, But It's Only One Block! - (2020-12-17)","Minecraft, But It's Only One Block!",2020-12-17,2020-12-17 15:14:17,765,91573983,119704.6,1058559,0.011559604216407187,34081,0.00037216902534424,607,10.117
"Donating $50,000 To Streamers With 0 Viewers - (2020-12-13)","Donating $50,000 To Streamers With 0 Viewers",2020-12-13,2020-12-13 14:10:23,769,60427826,78579.7,2579388,0.04268543435602002,85620,0.0014168969110356544,603,10.05
I Modded Among Us With 100 Zombies! - (2020-12-11),I Modded Among Us With 100 Zombies!,2020-12-11,2020-12-11 14:23:18,771,33234517,43105.7,708951,0.021331767812362068,25704,0.0007734127744356868,527,8.783
"Minecraft, But With Only 1 Heart! - (2020-12-07)","Minecraft, But With Only 1 Heart!",2020-12-07,2020-12-07 14:01:20,775,27449526,35418.7,775820,0.028263511726942026,24888,0.0009066823230390208,606,10.1
"I Made a $100,000 Among Us Tournament! - (2020-12-04)","I Made a $100,000 Among Us Tournament!",2020-12-04,2020-12-04 15:41:15,778,56622087,72779.0,1251969,0.02211096528462471,47057,0.000831071450969301,612,10.2
I Made 100 Players Escape An Impossible Maze! - (2020-12-02),I Made 100 Players Escape An Impossible Maze!,2020-12-02,2020-12-02 15:01:02,780,69404791,88980.5,1393777,0.02008185573240902,37454,0.0005396457428997949,616,10.267
I Won The Hardest Round Ever in Among US! - (2020-11-29),I Won The Hardest Round Ever in Among US!,2020-11-29,2020-11-29 16:19:06,783,22607854,28873.4,645359,0.028545787671841828,20688,0.0009150802194670931,570,9.5
"100 Players, But Lava Rises Every Minute! - (2020-11-27)","100 Players, But Lava Rises Every Minute!",2020-11-27,2020-11-27 16:10:15,785,63836436,81320.3,928800,0.014549684446669297,36785,0.0005762383100460057,601,10.017
The Biggest Outplay Ever in 3D Among Us! - (2020-11-25),The Biggest Outplay Ever in 3D Among Us!,2020-11-25,2020-11-25 15:10:59,787,17213096,21871.8,503111,0.0292283851783549,18409,0.0010694764033152432,606,10.1
"Last To Leave Circle Wins $10,000! - (2020-11-21)","Last To Leave Circle Wins $10,000!",2020-11-21,2020-11-21 15:40:22,791,34156095,43180.9,807842,0.023651474209800624,28976,0.0008483405377576095,606,10.1
"Minecraft, But Every Minute There's Random Chaos! - (2020-11-19)","Minecraft, But Every Minute There's Random Chaos!",2020-11-19,2020-11-19 15:10:57,793,47074681,59362.8,781931,0.01661043651044603,29452,0.0006256441758999918,615,10.25
"I Made a $50,000 Player Building Competition! - (2020-11-17)","I Made a $50,000 Player Building Competition!",2020-11-17,2020-11-17 14:58:13,795,32013451,40268.5,827607,0.025851852085549916,39384,0.0012302328792981425,614,10.233
"Among Us, But It's 3D! - (2020-11-11)","Among Us, But It's 3D!",2020-11-11,2020-11-11 14:03:22,801,35243988,44000.0,949594,0.026943432167778517,37124,0.001053342771538794,615,10.25
"First To Defeat Hardest Boss Wins $10,000! - (2020-11-09)","First To Defeat Hardest Boss Wins $10,000!",2020-11-09,2020-11-09 14:30:43,803,10374940,12920.2,395534,0.038123979512170676,20917,0.0020161080449621876,611,10.183
"The Craziest 8,000 IQ Among Us Outplay Ever! - (2020-11-05)","The Craziest 8,000 IQ Among Us Outplay Ever!",2020-11-05,2020-11-05 15:21:18,807,38693687,47947.6,909091,0.02349455610161937,30973,0.0008004664947023529,601,10.017
"Whatever You Buy, I'll Pay For! - (2020-11-02)","Whatever You Buy, I'll Pay For!",2020-11-02,2020-11-02 14:00:53,810,39885408,49241.2,905752,0.022708856331618822,27964,0.0007011085357331684,601,10.017
"Among Us But PewDiePie Goes 90,000 IQ! - (2020-10-31)","Among Us But PewDiePie Goes 90,000 IQ!",2020-10-31,2020-10-31 14:04:13,812,50061643,61652.3,1092438,0.02182185670574176,38854,0.0007761231488147523,614,10.233
Breaking As Many Laws As Possible in 1 Hour! - (2020-10-28),Breaking As Many Laws As Possible in 1 Hour!,2020-10-28,2020-10-28 17:34:56,815,24590307,30172.2,612134,0.024893304504087728,27812,0.0011310147530895,616,10.267
"Among Us But Every Winner Gets $10,000! - (2020-10-23)","Among Us But Every Winner Gets $10,000!",2020-10-23,2020-10-23 13:00:01,820,22200626,27073.9,685596,0.030881831890686325,25732,0.0011590664155145896,504,8.4
"I Made a $20,000 Among Us Challenge! - (2020-10-21)","I Made a $20,000 Among Us Challenge!",2020-10-21,2020-10-21 13:02:15,822,31370536,38163.7,779251,0.024840219497684068,29541,0.0009416797978842313,626,10.433
Win This Game & I'll Give You a Tesla! - (2020-10-18),Win This Game & I'll Give You a Tesla!,2020-10-18,2020-10-18 14:04:17,825,17210536,20861.3,536217,0.03115632191815525,30801,0.001789659543433162,657,10.95
Among Us With 100 Real Players! - (2020-10-16),Among Us With 100 Real Players!,2020-10-16,2020-10-16 13:36:36,827,61682342,74585.7,1258030,0.020395302110934762,46848,0.0007595042354260803,613,10.217
I Visited All 7 Wonders of The World! - (2020-10-11),I Visited All 7 Wonders of The World!,2020-10-11,2020-10-11 14:31:20,832,22283428,26783.0,672971,0.030200514929749588,658319,0.029542985935557133,606,10.1
"Among Us but LazarBeam Goes 4,000 IQ! - (2020-10-08)","Among Us but LazarBeam Goes 4,000 IQ!",2020-10-08,2020-10-08 13:43:36,835,47504473,56891.6,1129974,0.023786686361092775,48964,0.0010307239909808073,601,10.017
The Funniest Challenge in Watch Dogs: Legion! - (2020-10-06),The Funniest Challenge in Watch Dogs: Legion!,2020-10-06,2020-10-06 13:01:28,837,9787213,11693.2,336081,0.03433878469795232,17514,0.001789477760420663,608,10.133
I Went on a 900 IQ Rampage in Among Us! - (2020-10-04),I Went on a 900 IQ Rampage in Among Us!,2020-10-04,2020-10-04 13:19:41,839,47457270,56564.1,1115347,0.023502131496396652,41874,0.0008823516396960887,607,10.117
The Best Rocket League Game Ever! - (2020-10-02),The Best Rocket League Game Ever!,2020-10-02,2020-10-02 13:56:05,841,39230224,46647.1,736785,0.018781055137487873,59168,0.0015082248829371965,602,10.033
I Made Minecraft Only 1 Block Wide! - (2020-09-30),I Made Minecraft Only 1 Block Wide!,2020-09-30,2020-09-30 14:01:50,843,48973085,58093.8,896781,0.01831171142271311,49230,0.0010052460448427948,633,10.55
Among Us But Dream Goes 900 IQ! - (2020-09-27),Among Us But Dream Goes 900 IQ!,2020-09-27,2020-09-27 12:25:45,846,68100547,80497.1,1411676,0.020729290177360835,42922,0.0006302739389156449,612,10.2
The Worst GTA 5 Graphics! - (2020-09-25),The Worst GTA 5 Graphics!,2020-09-25,2020-09-25 13:01:28,848,41992046,49518.9,941532,0.022421674809557982,89724,0.0021366903627415535,753,12.55
The Most Insane 900 IQ Among Us Outplay! - (2020-09-22),The Most Insane 900 IQ Among Us Outplay!,2020-09-22,2020-09-22 12:45:34,851,75828950,89105.7,1585123,0.02090392917216973,50639,0.0006678056336003597,609,10.15
Can You Stop The Train in GTA 5? - (2020-09-20),Can You Stop The Train in GTA 5?,2020-09-20,2020-09-20 12:38:53,853,61627821,72248.3,1459057,0.023675297557575498,1908134,0.030962217534837067,663,11.05
"Make This Jump and I'll Give you $10,000! - (2020-09-18)","Make This Jump and I'll Give you $10,000!",2020-09-18,2020-09-18 13:00:47,855,23217244,27154.7,659545,0.028407549147521558,24172,0.0010411227103440874,606,10.1
I Made a 100 Player Skyblock Challenge! - (2020-09-16),I Made a 100 Player Skyblock Challenge!,2020-09-16,2020-09-16 14:20:18,857,50370393,58775.3,882077,0.017511814926677263,30158,0.0005987247310141098,687,11.45
"Minecraft, But Everything is 100x Faster! - (2020-09-12)","Minecraft, But Everything is 100x Faster!",2020-09-12,2020-09-12 12:33:15,861,43517978,50543.5,726271,0.016688987709860967,30214,0.0006942877722857436,621,10.35
I Installed The GTA V Chaos Mod! - (2020-09-09),I Installed The GTA V Chaos Mod!,2020-09-09,2020-09-09 13:00:19,864,53837579,62312.0,917294,0.01703817328041441,31358,0.0005824556115348352,638,10.633
I Made My Own Country In Minecraft! - (2020-09-07),I Made My Own Country In Minecraft!,2020-09-07,2020-09-07 13:01:14,866,40400466,46651.8,749822,0.018559736414921552,27701,0.0006856604079764823,603,10.05
The World's Hardest Video Game! - (2020-09-04),The World's Hardest Video Game!,2020-09-04,2020-09-04 13:32:50,869,51802957,59612.1,1122332,0.021665404158299303,52077,0.0010052901034201581,615,10.25
The Ultimate GTA V Stunt Race! - (2020-09-02),The Ultimate GTA V Stunt Race!,2020-09-02,2020-09-02 13:00:32,871,63955701,73427.9,944267,0.014764391371458817,32897,0.0005143716585953768,622,10.367
I Made a 100 Island Building Competition! - (2020-08-31),I Made a 100 Island Building Competition!,2020-08-31,2020-08-31 13:34:39,873,63338494,72552.7,1187291,0.01874517256441241,44921,0.0007092211570423509,678,11.3
"$100,000 Dream vs Technoblade Duel! - (2020-08-29)","$100,000 Dream vs Technoblade Duel!",2020-08-29,2020-08-29 13:00:12,875,36290294,41474.6,1700454,0.04685699156915069,463392,0.01276903405632371,864,14.4
Can You Beat Fall Guys Without Jumping?! - (2020-08-26),Can You Beat Fall Guys Without Jumping?!,2020-08-26,2020-08-26 12:11:37,878,40492393,46118.9,964104,0.023809509109525832,41443,0.001023476187243367,644,10.733
Can You Survive The Massive Tsunami? - (2020-08-24),Can You Survive The Massive Tsunami?,2020-08-24,2020-08-24 12:17:20,880,38086137,43279.7,908332,0.023849412714132705,34747,0.0009123267082718312,703,11.717
Steal It & I'll Buy You a Real Diamond! - (2020-08-21),Steal It & I'll Buy You a Real Diamond!,2020-08-21,2020-08-21 12:19:34,883,23620520,26750.3,688389,0.02914368523639615,34560,0.0014631345965287808,658,10.967
"Extreme $20,000 Fall Guys Challenge! - (2020-08-19)","Extreme $20,000 Fall Guys Challenge!",2020-08-19,2020-08-19 12:02:32,885,47496655,53668.5,1038823,0.021871498108656285,46113,0.000970868369572552,601,10.017
"Minecraft, but Lava Rises Every Minute! - (2020-08-17)","Minecraft, but Lava Rises Every Minute!",2020-08-17,2020-08-17 13:23:51,887,40336718,45475.4,832116,0.020629244055007153,33991,0.0008426813505253452,604,10.067
GTA V with Ultra Realistic Graphics Mod! - (2020-08-14),GTA V with Ultra Realistic Graphics Mod!,2020-08-14,2020-08-14 13:23:18,890,54127256,60817.1,1117069,0.02063782801034658,36772,0.0006793619835448522,663,11.05
I Downloaded The World's Hardest Mod! - (2020-08-11),I Downloaded The World's Hardest Mod!,2020-08-11,2020-08-11 12:38:00,893,27465941,30756.9,697187,0.02538369247935106,29402,0.0010704894472758097,605,10.083
"Raiding Servers With 10,000 People! - (2020-08-08)","Raiding Servers With 10,000 People!",2020-08-08,2020-08-08 13:02:58,896,21808658,24340.0,599196,0.027475143128935307,19902,0.0009125733458702503,634,10.567
"Whatever You Build, I'll Pay For! - (2020-08-06)","Whatever You Build, I'll Pay For!",2020-08-06,2020-08-06 12:00:23,898,102511605,114155.5,4902720,0.04782599979777899,201386,0.0019645190415270544,668,11.133
"Minecraft, But Everything is Random! - (2020-08-02)","Minecraft, But Everything is Random!",2020-08-02,2020-08-02 12:17:36,902,85008138,94244.1,1214160,0.014282867835547698,47844,0.0005628167035019636,642,10.7
Extreme 1:1 City Hide and Seek! - (2020-07-31),Extreme 1:1 City Hide and Seek!,2020-07-31,2020-07-31 12:01:13,904,26513764,29329.4,572271,0.02158392146810992,18365,0.0006926591034000303,691,11.517
4 Hackers Vs 100 Players! - (2020-07-29),4 Hackers Vs 100 Players!,2020-07-29,2020-07-29 12:03:50,906,23306760,25724.9,590608,0.02534063078694765,20449,0.0008773849303807136,487,8.117
Playing GTA 5 Without Breaking Any Laws! - (2020-07-25),Playing GTA 5 Without Breaking Any Laws!,2020-07-25,2020-07-25 12:08:31,910,70371486,77331.3,1250792,0.017774130846121398,37043,0.0005263921810603801,639,10.65
I Got Hunted By 100 Players in Minecraft! - (2020-07-22),I Got Hunted By 100 Players in Minecraft!,2020-07-22,2020-07-22 13:42:59,913,29636055,32460.1,697088,0.023521619189868555,21306,0.0007189215973583529,602,10.033
"$10,000 World Height Jump Challenge! - (2020-07-19)","$10,000 World Height Jump Challenge!",2020-07-19,2020-07-19 12:00:43,916,49175457,53685.0,960328,0.019528603465749184,22201,0.0004514650468830417,612,10.2
Playing Horrible Fortnite Clones! - (2020-07-17),Playing Horrible Fortnite Clones!,2020-07-17,2020-07-17 12:08:20,918,23801769,25927.9,502384,0.021107002592958533,37248,0.0015649256994301557,604,10.067
I Downloaded 1000+ Minecraft Mods! - (2020-07-15),I Downloaded 1000+ Minecraft Mods!,2020-07-15,2020-07-15 12:05:20,920,27277928,29649.9,565001,0.020712753549316502,26989,0.0009894079931584247,665,11.083
Climbing The World's Tallest Mountain! - (2020-07-12),Climbing The World's Tallest Mountain!,2020-07-12,2020-07-12 11:03:04,923,33395636,36181.6,836771,0.025056297774954786,32462,0.0009720431735451902,626,10.433
Minecraft But It's Raining Arrows! - (2020-07-10),Minecraft But It's Raining Arrows!,2020-07-10,2020-07-10 11:01:15,925,37394632,40426.6,795235,0.02126602021381037,27486,0.0007350252838428788,610,10.167
"First To Mine Netherite Wins $10,000! - (2020-07-08)","First To Mine Netherite Wins $10,000!",2020-07-08,2020-07-08 11:02:10,927,50939327,54950.7,917561,0.01801282141006692,26565,0.0005215027674001268,712,11.867
Building My Entire City in 24 hours! - (2020-07-05),Building My Entire City in 24 hours!,2020-07-05,2020-07-05 13:17:41,930,27807093,29900.1,727392,0.026158505673354638,27819,0.001000428200099881,602,10.033
I Made a 100 Player Building Competition! - (2020-07-03),I Made a 100 Player Building Competition!,2020-07-03,2020-07-03 11:30:15,932,73469584,78830.0,2693379,0.03665978291097987,43950,0.0005982067354566755,697,11.617
"I Played Minecraft Mini Golf For $10,000! - (2020-07-01)","I Played Minecraft Mini Golf For $10,000!",2020-07-01,2020-07-01 12:29:55,934,25905047,27735.6,531345,0.020511254042503764,13904,0.0005367293871344839,664,11.067
Playing The Worst Rated Video Game! - (2020-06-28),Playing The Worst Rated Video Game!,2020-06-28,2020-06-28 11:34:53,937,31535150,33655.4,670615,0.02126563533073412,20803,0.0006596765831143978,811,13.517
I Opened A Free Store In Minecraft! - (2020-06-26),I Opened A Free Store In Minecraft!,2020-06-26,2020-06-26 11:01:59,939,36622563,39001.7,817818,0.022330987593631828,24975,0.0006819566396813898,638,10.633
Best Minecraft Player vs 100 Players! - (2020-06-24),Best Minecraft Player vs 100 Players!,2020-06-24,2020-06-24 11:01:53,941,52172182,55443.3,1093184,0.020953388531842504,47623,0.0009128044519970432,826,13.767
"Last to Survive Raining TNT wins $10,000 - Challenge - (2020-06-21)","Last to Survive Raining TNT wins $10,000 - Challenge",2020-06-21,2020-06-21 13:02:29,944,22601305,23942.1,520815,0.023043580890572467,14014,0.0006200526916476726,721,12.017
"Epic $10,000 Prison Escape - Challenge - (2020-06-19)","Epic $10,000 Prison Escape - Challenge",2020-06-19,2020-06-19 15:01:02,946,23718551,25072.5,406724,0.017147927797107,9989,0.0004211471434321599,817,13.617
"Last to Survive Desert wins $10,000 - Challenge - (2020-06-17)","Last to Survive Desert wins $10,000 - Challenge",2020-06-17,2020-06-17 15:02:52,948,14577283,15376.9,300963,0.020646028481439236,9730,0.0006674769228257419,722,12.033
"First to Raid Doomsday Bunker wins $10,000 - Challenge - (2020-06-14)","First to Raid Doomsday Bunker wins $10,000 - Challenge",2020-06-14,2020-06-14 13:11:51,951,9356593,9838.7,261177,0.02791368610347805,9206,0.0009839051458153626,658,10.967
Beating Minecraft But I Explode Every Minute - Part 2 - (2020-06-12),Beating Minecraft But I Explode Every Minute - Part 2,2020-06-12,2020-06-12 15:01:12,953,12395178,13006.5,298188,0.02405677433595548,10542,0.0008504920219782241,668,11.133
Beating Minecraft But I Explode Every Minute - (2020-06-10),Beating Minecraft But I Explode Every Minute,2020-06-10,2020-06-10 16:02:54,955,7812806,8180.9,253982,0.032508422710099294,10319,0.0013207802676784757,669,11.15
"Last to Survive Deserted Island Wins $10,000 - Challenge - (2020-06-07)","Last to Survive Deserted Island Wins $10,000 - Challenge",2020-06-07,2020-06-07 13:01:08,958,36133702,37717.9,762178,0.0210932718712298,17236,0.0004770062032392917,679,11.317
"$10,000 Extreme Hide and Seek - Challenge - (2020-06-05)","$10,000 Extreme Hide and Seek - Challenge",2020-06-05,2020-06-05 15:00:18,960,45987844,47904.0,808581,0.017582494191291074,17582,0.0003823184231032879,762,12.7
"First To Raid Area 51 Wins $10,000 - Challenge - (2020-06-03)","First To Raid Area 51 Wins $10,000 - Challenge",2020-06-03,2020-06-03 15:00:13,962,12141106,12620.7,341375,0.028117290138147216,10075,0.0008298255529603316,627,10.45
