Title and Day Published,Title,Publish Date,Publish Time (EST),Days Since Published,Views,Views per Day,Likes,Like to View Ratio,Comments,Comment to View Ratio,Duration in Seconds,Duration in Minutes
"1,000 Tanks Vs Titan Enderman! - (2022-03-05)","1,000 Tanks Vs Titan Enderman!",2022-03-05,2022-03-05 14:00:10,313,55177268,176285.2,1097951,0.0199,52989,0.00096,657,10.95
World's Largest Challenge! - (2022-01-28),World's Largest Challenge!,2022-01-28,2022-01-28 14:00:24,349,34602147,99146.6,889338,0.0257,25856,0.00075,586,9.767
10 vs 1000 Player Manhunt! - (2021-12-23),10 vs 1000 Player Manhunt!,2021-12-23,2021-12-23 14:01:08,385,26214153,68088.7,844753,0.03223,28319,0.00108,674,11.233
GTA Wanted Level 100! - (2021-11-27),GTA Wanted Level 100!,2021-11-27,2021-11-27 16:00:10,411,40790859,99247.8,895951,0.02196,20862,0.00051,481,8.017
"100,000 Player Building Challenge! - (2021-11-07)","100,000 Player Building Challenge!",2021-11-07,2021-11-07 14:00:12,431,36383776,84417.1,955340,0.02626,39008,0.00107,520,8.667
Blowing Up Earth! - (2021-10-21),Blowing Up Earth!,2021-10-21,2021-10-21 13:01:55,448,55510821,123908.1,1032526,0.0186,29121,0.00052,500,8.333
"$45,600 Squid Game Challenge! - (2021-10-14)","$45,600 Squid Game Challenge!",2021-10-14,2021-10-14 13:00:17,455,70609928,155186.7,1724366,0.02442,55941,0.00079,681,11.35
"First To Raid Island Wins $100,000! - (2021-10-05)","First To Raid Island Wins $100,000!",2021-10-05,2021-10-05 13:36:04,464,13519604,29137.1,509415,0.03768,17249,0.00128,496,8.267
Don't Open The Wrong Box! - (2021-09-29),Don't Open The Wrong Box!,2021-09-29,2021-09-29 13:15:31,470,32980542,70171.4,790223,0.02396,20915,0.00063,650,10.833
1000 vs 1000 Player War! - (2021-09-11),1000 vs 1000 Player War!,2021-09-11,2021-09-11 13:03:40,488,31444760,64436.0,959576,0.03052,87444,0.00278,485,8.083
"100 People Decide Who Wins $30,000! - (2021-09-01)","100 People Decide Who Wins $30,000!",2021-09-01,2021-09-01 13:00:28,498,29542316,59321.9,775822,0.02626,21236,0.00072,561,9.35
"$2 VS $16,000 Minecraft House! - (2021-08-25)","$2 VS $16,000 Minecraft House!",2021-08-25,2021-08-25 13:10:20,505,61277302,121341.2,1754884,0.02864,75109,0.00123,644,10.733
World's Most Overpowered Weapons! - (2021-08-11),World's Most Overpowered Weapons!,2021-08-11,2021-08-11 14:34:46,519,26668599,51384.6,671274,0.02517,34333,0.00129,594,9.9
$1000 For Every Kill! - (2021-07-25),$1000 For Every Kill!,2021-07-25,2021-07-25 16:21:05,536,19467337,36319.7,606873,0.03117,32344,0.00166,519,8.65
I Survived 100 Days Of Hardcore Minecraft! - (2021-07-22),I Survived 100 Days Of Hardcore Minecraft!,2021-07-22,2021-07-22 14:46:51,539,77868738,144468.9,1315181,0.01689,78907,0.00101,937,15.617
Walking Across The Entire Universe! - (2021-07-08),Walking Across The Entire Universe!,2021-07-08,2021-07-08 13:00:06,553,26705659,48292.3,735687,0.02755,29253,0.0011,625,10.417
1 vs 100 Player Manhunt! - (2021-06-30),1 vs 100 Player Manhunt!,2021-06-30,2021-06-30 14:25:11,561,61703801,109989.0,1109929,0.01799,37444,0.00061,763,12.717
World’s Largest Ramp! - (2021-06-11),World’s Largest Ramp!,2021-06-11,2021-06-11 14:27:22,580,51283361,88419.6,961863,0.01876,37493,0.00073,562,9.367
I Gave Away My Credit Card! - (2021-06-04),I Gave Away My Credit Card!,2021-06-04,2021-06-04 13:10:09,587,25194146,42920.2,750790,0.0298,28257,0.00112,483,8.05
"10,000 Zombies vs Mutant Wither! - (2021-05-22)","10,000 Zombies vs Mutant Wither!",2021-05-22,2021-05-22 13:38:56,600,64889545,108149.2,1142373,0.0176,37807,0.00058,520,8.667
"Mining 1,000,000 Blocks Alone! - (2021-05-12)","Mining 1,000,000 Blocks Alone!",2021-05-12,2021-05-12 13:18:01,610,52392776,85889.8,1255052,0.02395,40788,0.00078,540,9.0
If You Build A Lamborghini I'll Pay For It! - (2021-04-26),If You Build A Lamborghini I'll Pay For It!,2021-04-26,2021-04-26 13:08:34,626,63999281,102235.3,1695925,0.0265,74075,0.00116,624,10.4
"$10,000 For Every Diamond! - (2021-04-22)","$10,000 For Every Diamond!",2021-04-22,2021-04-22 13:00:13,630,57187310,90773.5,1164672,0.02037,28513,0.0005,605,10.083
1000 People Build 10 Countries! - (2021-04-15),1000 People Build 10 Countries!,2021-04-15,2021-04-15 14:07:15,637,48529111,76183.8,1131060,0.02331,40432,0.00083,599,9.983
World’s Largest Explosion! - (2021-04-07),World’s Largest Explosion!,2021-04-07,2021-04-07 13:45:24,645,112781641,174855.3,1586036,0.01406,76486,0.00068,512,8.533
Hide And Seek Across The Earth! - (2021-04-04),Hide And Seek Across The Earth!,2021-04-04,2021-04-04 13:14:54,648,63991332,98752.1,1396035,0.02182,66820,0.00104,589,9.817
"Giving A Random Player $50,000 If We Win! - (2021-03-30)","Giving A Random Player $50,000 If We Win!",2021-03-30,2021-03-30 15:01:46,653,22081008,33814.7,745979,0.03378,40906,0.00185,482,8.033
1000 People vs 1 Infected! - (2021-03-28),1000 People vs 1 Infected!,2021-03-28,2021-03-28 13:16:11,655,38509443,58793.0,1448063,0.0376,33934,0.00088,546,9.1
"Donating $100,000 To Twitch Streamers! - (2021-03-25)","Donating $100,000 To Twitch Streamers!",2021-03-25,2021-03-25 14:48:36,658,50273641,76403.7,1475747,0.02935,46994,0.00093,623,10.383
"Would You Risk $5,000 for $100,000? - (2021-03-16)","Would You Risk $5,000 for $100,000?",2021-03-16,2021-03-16 14:21:11,667,66770131,100105.1,1373540,0.02057,44454,0.00067,629,10.483
"Donating $50,000 If You Beat Minecraft! - (2021-03-07)","Donating $50,000 If You Beat Minecraft!",2021-03-07,2021-03-07 16:23:48,676,40230879,59513.1,1045968,0.026,36105,0.0009,530,8.833
"I Hosted A $50,000 Talent Show! - (2021-02-28)","I Hosted A $50,000 Talent Show!",2021-02-28,2021-02-28 15:06:49,683,29380285,43016.5,846027,0.0288,37017,0.00126,722,12.033
Minecraft But Everything is 10x Bigger! - (2021-02-24),Minecraft But Everything is 10x Bigger!,2021-02-24,2021-02-24 14:15:59,687,29828906,43419.1,695745,0.02332,31875,0.00107,541,9.017
1 vs 10 Hunters in GTA! - (2021-02-16),1 vs 10 Hunters in GTA!,2021-02-16,2021-02-16 14:03:45,695,61425819,88382.5,1117177,0.01819,35316,0.00057,605,10.083
I Walked Across The Earth! - (2021-02-03),I Walked Across The Earth!,2021-02-03,2021-02-03 14:15:52,708,40461631,57149.2,1100789,0.02721,57513,0.00142,638,10.633
1000 Zombies vs Mutant Enderman! - (2021-01-27),1000 Zombies vs Mutant Enderman!,2021-01-27,2021-01-27 14:00:23,715,79380061,111021.1,1453237,0.01831,50040,0.00063,616,10.267
The Hardest Lava Escape! - (2021-01-23),The Hardest Lava Escape!,2021-01-23,2021-01-23 14:03:59,719,21464865,29853.8,746388,0.03477,29301,0.00137,484,8.067
"I Hid $100,000 On The Dream SMP! - (2021-01-13)","I Hid $100,000 On The Dream SMP!",2021-01-13,2021-01-13 15:08:43,729,35343618,48482.3,1019174,0.02884,48191,0.00136,616,10.267
"If You Build a House, I'll Pay For It! - (2021-01-02)","If You Build a House, I'll Pay For It!",2021-01-02,2021-01-02 14:07:38,740,90098396,121754.6,2218358,0.02462,83515,0.00093,610,10.167
I Tried The First Ever Version Of Minecraft! - (2020-12-27),I Tried The First Ever Version Of Minecraft!,2020-12-27,2020-12-27 14:05:40,746,31540127,42279.0,810959,0.02571,38912,0.00123,594,9.9
"Bedwars, But With 100 Players! - (2020-12-24)","Bedwars, But With 100 Players!",2020-12-24,2020-12-24 16:02:02,749,42034144,56120.4,847908,0.02017,33257,0.00079,583,9.717
"Minecraft, But It's Only One Block! - (2020-12-17)","Minecraft, But It's Only One Block!",2020-12-17,2020-12-17 15:14:17,756,90908669,120249.6,1054814,0.0116,34054,0.00037,607,10.117
"Donating $50,000 To Streamers With 0 Viewers - (2020-12-13)","Donating $50,000 To Streamers With 0 Viewers",2020-12-13,2020-12-13 14:10:23,760,60269817,79302.4,2576015,0.04274,85615,0.00142,603,10.05
I Modded Among Us With 100 Zombies! - (2020-12-11),I Modded Among Us With 100 Zombies!,2020-12-11,2020-12-11 14:23:18,762,33105230,43445.2,707849,0.02138,25719,0.00078,527,8.783
"Minecraft, But With Only 1 Heart! - (2020-12-07)","Minecraft, But With Only 1 Heart!",2020-12-07,2020-12-07 14:01:20,766,27378128,35741.7,774863,0.0283,24899,0.00091,606,10.1
"I Made a $100,000 Among Us Tournament! - (2020-12-04)","I Made a $100,000 Among Us Tournament!",2020-12-04,2020-12-04 15:41:15,769,56415290,73361.9,1249574,0.02215,47092,0.00083,612,10.2
I Made 100 Players Escape An Impossible Maze! - (2020-12-02),I Made 100 Players Escape An Impossible Maze!,2020-12-02,2020-12-02 15:01:02,771,69126613,89658.4,1391561,0.02013,37461,0.00054,616,10.267
I Won The Hardest Round Ever in Among US! - (2020-11-29),I Won The Hardest Round Ever in Among US!,2020-11-29,2020-11-29 16:19:06,774,22535874,29116.1,644435,0.0286,20692,0.00092,570,9.5
"100 Players, But Lava Rises Every Minute! - (2020-11-27)","100 Players, But Lava Rises Every Minute!",2020-11-27,2020-11-27 16:10:15,776,63670080,82049.1,926711,0.01455,36807,0.00058,601,10.017
The Biggest Outplay Ever in 3D Among Us! - (2020-11-25),The Biggest Outplay Ever in 3D Among Us!,2020-11-25,2020-11-25 15:10:59,778,17175020,22075.9,502543,0.02926,18416,0.00107,606,10.1
"Last To Leave Circle Wins $10,000! - (2020-11-21)","Last To Leave Circle Wins $10,000!",2020-11-21,2020-11-21 15:40:22,782,34083302,43584.8,806765,0.02367,28983,0.00085,606,10.1
"Minecraft, But Every Minute There's Random Chaos! - (2020-11-19)","Minecraft, But Every Minute There's Random Chaos!",2020-11-19,2020-11-19 15:10:57,784,46805793,59701.3,780508,0.01668,29536,0.00063,615,10.25
"I Made a $50,000 Player Building Competition! - (2020-11-17)","I Made a $50,000 Player Building Competition!",2020-11-17,2020-11-17 14:58:13,786,31945745,40643.4,826771,0.02588,39394,0.00123,614,10.233
"Among Us, But It's 3D! - (2020-11-11)","Among Us, But It's 3D!",2020-11-11,2020-11-11 14:03:22,792,35172333,44409.5,948630,0.02697,37146,0.00106,615,10.25
"First To Defeat Hardest Boss Wins $10,000! - (2020-11-09)","First To Defeat Hardest Boss Wins $10,000!",2020-11-09,2020-11-09 14:30:43,794,10345817,13030.0,394982,0.03818,20927,0.00202,611,10.183
"The Craziest 8,000 IQ Among Us Outplay Ever! - (2020-11-05)","The Craziest 8,000 IQ Among Us Outplay Ever!",2020-11-05,2020-11-05 15:21:18,798,38602193,48373.7,907928,0.02352,30973,0.0008,601,10.017
"Whatever You Buy, I'll Pay For! - (2020-11-02)","Whatever You Buy, I'll Pay For!",2020-11-02,2020-11-02 14:00:53,801,39790534,49676.1,904608,0.02273,28397,0.00071,601,10.017
"Among Us But PewDiePie Goes 90,000 IQ! - (2020-10-31)","Among Us But PewDiePie Goes 90,000 IQ!",2020-10-31,2020-10-31 14:04:13,803,49978291,62239.5,1091196,0.02183,38890,0.00078,614,10.233
Breaking As Many Laws As Possible in 1 Hour! - (2020-10-28),Breaking As Many Laws As Possible in 1 Hour!,2020-10-28,2020-10-28 17:34:56,805,24523076,30463.4,611247,0.02493,27842,0.00114,616,10.267
"Among Us But Every Winner Gets $10,000! - (2020-10-23)","Among Us But Every Winner Gets $10,000!",2020-10-23,2020-10-23 13:00:01,811,22153864,27316.7,684796,0.03091,25736,0.00116,504,8.4
"I Made a $20,000 Among Us Challenge! - (2020-10-21)","I Made a $20,000 Among Us Challenge!",2020-10-21,2020-10-21 13:02:15,813,31297764,38496.6,778350,0.02487,29545,0.00094,626,10.433
Win This Game & I'll Give You a Tesla! - (2020-10-18),Win This Game & I'll Give You a Tesla!,2020-10-18,2020-10-18 14:04:17,816,17190198,21066.4,535899,0.03117,30810,0.00179,657,10.95
Among Us With 100 Real Players! - (2020-10-16),Among Us With 100 Real Players!,2020-10-16,2020-10-16 13:36:36,818,61521426,75209.6,1256450,0.02042,46926,0.00076,613,10.217
I Visited All 7 Wonders of The World! - (2020-10-11),I Visited All 7 Wonders of The World!,2020-10-11,2020-10-11 14:31:20,823,22228877,27009.6,672287,0.03024,658632,0.02963,606,10.1
"Among Us but LazarBeam Goes 4,000 IQ! - (2020-10-08)","Among Us but LazarBeam Goes 4,000 IQ!",2020-10-08,2020-10-08 13:43:36,826,47392910,57376.4,1128597,0.02381,49121,0.00104,601,10.017
The Funniest Challenge in Watch Dogs: Legion! - (2020-10-06),The Funniest Challenge in Watch Dogs: Legion!,2020-10-06,2020-10-06 13:01:28,828,9774154,11804.5,335893,0.03437,17669,0.00181,608,10.133
I Went on a 900 IQ Rampage in Among Us! - (2020-10-04),I Went on a 900 IQ Rampage in Among Us!,2020-10-04,2020-10-04 13:19:41,830,47352215,57050.9,1113958,0.02352,41954,0.00089,607,10.117
The Best Rocket League Game Ever! - (2020-10-02),The Best Rocket League Game Ever!,2020-10-02,2020-10-02 13:56:05,832,39067102,46955.7,735353,0.01882,59179,0.00151,602,10.033
I Made Minecraft Only 1 Block Wide! - (2020-09-30),I Made Minecraft Only 1 Block Wide!,2020-09-30,2020-09-30 14:01:50,834,48817740,58534.5,895507,0.01834,49234,0.00101,633,10.55
Among Us But Dream Goes 900 IQ! - (2020-09-27),Among Us But Dream Goes 900 IQ!,2020-09-27,2020-09-27 12:25:45,837,67967824,81204.1,1409974,0.02074,42929,0.00063,612,10.2
The Worst GTA 5 Graphics! - (2020-09-25),The Worst GTA 5 Graphics!,2020-09-25,2020-09-25 13:01:28,839,41805841,49828.2,938037,0.02244,89766,0.00215,753,12.55
The Most Insane 900 IQ Among Us Outplay! - (2020-09-22),The Most Insane 900 IQ Among Us Outplay!,2020-09-22,2020-09-22 12:45:34,842,75629017,89820.7,1582984,0.02093,50643,0.00067,609,10.15
Can You Stop The Train in GTA 5? - (2020-09-20),Can You Stop The Train in GTA 5?,2020-09-20,2020-09-20 12:38:53,844,61411796,72762.8,1456461,0.02372,1908486,0.03108,663,11.05
"Make This Jump and I'll Give you $10,000! - (2020-09-18)","Make This Jump and I'll Give you $10,000!",2020-09-18,2020-09-18 13:00:47,846,23172513,27390.7,658711,0.02843,24176,0.00104,606,10.1
I Made a 100 Player Skyblock Challenge! - (2020-09-16),I Made a 100 Player Skyblock Challenge!,2020-09-16,2020-09-16 14:20:18,848,50234773,59239.1,880382,0.01753,30185,0.0006,687,11.45
"Minecraft, But Everything is 100x Faster! - (2020-09-12)","Minecraft, But Everything is 100x Faster!",2020-09-12,2020-09-12 12:33:15,852,43339507,50868.0,725218,0.01673,30217,0.0007,621,10.35
I Installed The GTA V Chaos Mod! - (2020-09-09),I Installed The GTA V Chaos Mod!,2020-09-09,2020-09-09 13:00:19,855,53657148,62756.9,915493,0.01706,31356,0.00058,638,10.633
I Made My Own Country In Minecraft! - (2020-09-07),I Made My Own Country In Minecraft!,2020-09-07,2020-09-07 13:01:14,857,40203670,46912.1,748686,0.01862,27705,0.00069,603,10.05
The World's Hardest Video Game! - (2020-09-04),The World's Hardest Video Game!,2020-09-04,2020-09-04 13:32:50,860,51619473,60022.6,1120410,0.02171,52075,0.00101,615,10.25
The Ultimate GTA V Stunt Race! - (2020-09-02),The Ultimate GTA V Stunt Race!,2020-09-02,2020-09-02 13:00:32,862,63816838,74033.5,942919,0.01478,32909,0.00052,622,10.367
I Made a 100 Island Building Competition! - (2020-08-31),I Made a 100 Island Building Competition!,2020-08-31,2020-08-31 13:34:39,864,63229354,73182.1,1186076,0.01876,44931,0.00071,678,11.3
"$100,000 Dream vs Technoblade Duel! - (2020-08-29)","$100,000 Dream vs Technoblade Duel!",2020-08-29,2020-08-29 13:00:12,866,36219707,41824.1,1698627,0.0469,463764,0.0128,864,14.4
Can You Beat Fall Guys Without Jumping?! - (2020-08-26),Can You Beat Fall Guys Without Jumping?!,2020-08-26,2020-08-26 12:11:37,869,40082663,46125.0,962976,0.02402,41456,0.00103,644,10.733
Can You Survive The Massive Tsunami? - (2020-08-24),Can You Survive The Massive Tsunami?,2020-08-24,2020-08-24 12:17:20,871,37986294,43612.3,907139,0.02388,34748,0.00091,703,11.717
Steal It & I'll Buy You a Real Diamond! - (2020-08-21),Steal It & I'll Buy You a Real Diamond!,2020-08-21,2020-08-21 12:19:34,874,23591482,26992.5,687923,0.02916,34586,0.00147,658,10.967
"Extreme $20,000 Fall Guys Challenge! - (2020-08-19)","Extreme $20,000 Fall Guys Challenge!",2020-08-19,2020-08-19 12:02:32,876,47415760,54127.6,1037962,0.02189,46120,0.00097,601,10.017
"Minecraft, but Lava Rises Every Minute! - (2020-08-17)","Minecraft, but Lava Rises Every Minute!",2020-08-17,2020-08-17 13:23:51,878,40266392,45861.5,831269,0.02064,34015,0.00084,604,10.067
GTA V with Ultra Realistic Graphics Mod! - (2020-08-14),GTA V with Ultra Realistic Graphics Mod!,2020-08-14,2020-08-14 13:23:18,881,53963674,61252.8,1115027,0.02066,36786,0.00068,663,11.05
I Downloaded The World's Hardest Mod! - (2020-08-11),I Downloaded The World's Hardest Mod!,2020-08-11,2020-08-11 12:38:00,884,27255329,30831.8,696114,0.02554,29425,0.00108,605,10.083
"Raiding Servers With 10,000 People! - (2020-08-08)","Raiding Servers With 10,000 People!",2020-08-08,2020-08-08 13:02:58,887,21702889,24467.7,598703,0.02759,19921,0.00092,634,10.567
"Whatever You Build, I'll Pay For! - (2020-08-06)","Whatever You Build, I'll Pay For!",2020-08-06,2020-08-06 12:00:23,889,102419264,115207.3,4901135,0.04785,201502,0.00197,668,11.133
"Minecraft, But Everything is Random! - (2020-08-02)","Minecraft, But Everything is Random!",2020-08-02,2020-08-02 12:17:36,893,84733958,94886.9,1211837,0.0143,47825,0.00056,642,10.7
Extreme 1:1 City Hide and Seek! - (2020-07-31),Extreme 1:1 City Hide and Seek!,2020-07-31,2020-07-31 12:01:13,895,26310020,29396.7,571203,0.02171,18360,0.0007,691,11.517
4 Hackers Vs 100 Players! - (2020-07-29),4 Hackers Vs 100 Players!,2020-07-29,2020-07-29 12:03:50,897,23257252,25927.8,589755,0.02536,20456,0.00088,487,8.117
Playing GTA 5 Without Breaking Any Laws! - (2020-07-25),Playing GTA 5 Without Breaking Any Laws!,2020-07-25,2020-07-25 12:08:31,901,70106941,77810.1,1248288,0.01781,37058,0.00053,639,10.65
I Got Hunted By 100 Players in Minecraft! - (2020-07-22),I Got Hunted By 100 Players in Minecraft!,2020-07-22,2020-07-22 13:42:59,904,29577223,32718.2,696153,0.02354,21312,0.00072,602,10.033
"$10,000 World Height Jump Challenge! - (2020-07-19)","$10,000 World Height Jump Challenge!",2020-07-19,2020-07-19 12:00:43,907,49056746,54086.8,958615,0.01954,22213,0.00045,612,10.2
Playing Horrible Fortnite Clones! - (2020-07-17),Playing Horrible Fortnite Clones!,2020-07-17,2020-07-17 12:08:20,909,23749183,26126.7,501818,0.02113,37268,0.00157,604,10.067
I Downloaded 1000+ Minecraft Mods! - (2020-07-15),I Downloaded 1000+ Minecraft Mods!,2020-07-15,2020-07-15 12:05:20,911,27227909,29887.9,564285,0.02072,26989,0.00099,665,11.083
Climbing The World's Tallest Mountain! - (2020-07-12),Climbing The World's Tallest Mountain!,2020-07-12,2020-07-12 11:03:04,914,33335045,36471.6,835806,0.02507,32485,0.00097,626,10.433
Minecraft But It's Raining Arrows! - (2020-07-10),Minecraft But It's Raining Arrows!,2020-07-10,2020-07-10 11:01:15,916,37300530,40721.1,793989,0.02129,27505,0.00074,610,10.167
"First To Mine Netherite Wins $10,000! - (2020-07-08)","First To Mine Netherite Wins $10,000!",2020-07-08,2020-07-08 11:02:10,918,50817262,55356.5,915862,0.01802,26578,0.00052,712,11.867
Building My Entire City in 24 hours! - (2020-07-05),Building My Entire City in 24 hours!,2020-07-05,2020-07-05 13:17:41,921,27765185,30146.8,726829,0.02618,27818,0.001,602,10.033
I Made a 100 Player Building Competition! - (2020-07-03),I Made a 100 Player Building Competition!,2020-07-03,2020-07-03 11:30:15,923,73350637,79469.8,2691216,0.03669,43959,0.0006,697,11.617
"I Played Minecraft Mini Golf For $10,000! - (2020-07-01)","I Played Minecraft Mini Golf For $10,000!",2020-07-01,2020-07-01 12:29:55,925,25853957,27950.2,530669,0.02053,13905,0.00054,664,11.067
Playing The Worst Rated Video Game! - (2020-06-28),Playing The Worst Rated Video Game!,2020-06-28,2020-06-28 11:34:53,928,31474568,33916.6,669844,0.02128,20812,0.00066,811,13.517
I Opened A Free Store In Minecraft! - (2020-06-26),I Opened A Free Store In Minecraft!,2020-06-26,2020-06-26 11:01:59,930,36475685,39221.2,817143,0.0224,24986,0.00069,638,10.633
Best Minecraft Player vs 100 Players! - (2020-06-24),Best Minecraft Player vs 100 Players!,2020-06-24,2020-06-24 11:01:53,932,52058003,55856.2,1091422,0.02097,47631,0.00091,826,13.767
"Last to Survive Raining TNT wins $10,000 - Challenge - (2020-06-21)","Last to Survive Raining TNT wins $10,000 - Challenge",2020-06-21,2020-06-21 13:02:29,935,22564206,24132.8,520167,0.02305,14007,0.00062,721,12.017
"Epic $10,000 Prison Escape - Challenge - (2020-06-19)","Epic $10,000 Prison Escape - Challenge",2020-06-19,2020-06-19 15:01:02,937,23674788,25266.6,406212,0.01716,9991,0.00042,817,13.617
"Last to Survive Desert wins $10,000 - Challenge - (2020-06-17)","Last to Survive Desert wins $10,000 - Challenge",2020-06-17,2020-06-17 15:02:52,939,14553474,15498.9,300538,0.02065,9733,0.00067,722,12.033
"First to Raid Doomsday Bunker wins $10,000 - Challenge - (2020-06-14)","First to Raid Doomsday Bunker wins $10,000 - Challenge",2020-06-14,2020-06-14 13:11:51,942,9344530,9919.9,260941,0.02792,9212,0.00099,658,10.967
Beating Minecraft But I Explode Every Minute - Part 2 - (2020-06-12),Beating Minecraft But I Explode Every Minute - Part 2,2020-06-12,2020-06-12 15:01:12,944,12368394,13102.1,297790,0.02408,10544,0.00085,668,11.133
Beating Minecraft But I Explode Every Minute - (2020-06-10),Beating Minecraft But I Explode Every Minute,2020-06-10,2020-06-10 16:02:54,946,7792196,8237.0,253613,0.03255,10319,0.00132,669,11.15
"Last to Survive Deserted Island Wins $10,000 - Challenge - (2020-06-07)","Last to Survive Deserted Island Wins $10,000 - Challenge",2020-06-07,2020-06-07 13:01:08,949,36053489,37991.0,760950,0.02111,17241,0.00048,679,11.317
"$10,000 Extreme Hide and Seek - Challenge - (2020-06-05)","$10,000 Extreme Hide and Seek - Challenge",2020-06-05,2020-06-05 15:00:18,951,45846340,48208.6,806995,0.0176,17592,0.00038,762,12.7
"First To Raid Area 51 Wins $10,000 - Challenge - (2020-06-03)","First To Raid Area 51 Wins $10,000 - Challenge",2020-06-03,2020-06-03 15:00:13,953,12125008,12723.0,341027,0.02813,10076,0.00083,627,10.45
"Last to Survive Abandoned City wins $10,000 - Challenge - (2020-05-31)","Last to Survive Abandoned City wins $10,000 - Challenge",2020-05-31,2020-05-31 13:01:17,956,21442829,22429.7,474414,0.02212,15272,0.00071,689,11.483
"Last to Survive Extreme Roulette wins $10,000 - Challenge - (2020-05-29)","Last to Survive Extreme Roulette wins $10,000 - Challenge",2020-05-29,2020-05-29 15:17:08,958,23507464,24538.1,510027,0.0217,14290,0.00061,723,12.05
"Last to Survive Plane Crash wins $10,000 - Challenge - (2020-05-27)","Last to Survive Plane Crash wins $10,000 - Challenge",2020-05-27,2020-05-27 16:05:58,960,27835951,28995.8,577078,0.02073,14071,0.00051,732,12.2
"Last to Survive Volcano wins $10,000 - Challenge - (2020-05-24)","Last to Survive Volcano wins $10,000 - Challenge",2020-05-24,2020-05-24 12:01:42,963,13357480,13870.7,340446,0.02549,13060,0.00098,729,12.15
"$10,000 Obstacle Course - Challenge - (2020-05-22)","$10,000 Obstacle Course - Challenge",2020-05-22,2020-05-22 15:01:29,965,11658588,12081.4,299093,0.02565,8515,0.00073,658,10.967
"Last to Survive Random Blocks wins $10,000 - Challenge - (2020-05-20)","Last to Survive Random Blocks wins $10,000 - Challenge",2020-05-20,2020-05-20 15:01:40,967,23556464,24360.4,626869,0.02661,17120,0.00073,636,10.6
"Last to Survive Arena wins $10,000 - Challenge - (2020-05-16)","Last to Survive Arena wins $10,000 - Challenge",2020-05-16,2020-05-16 14:35:31,971,24575260,25309.2,440281,0.01792,12195,0.0005,662,11.033
"$10,000 Bank robbery - Challenge - (2020-05-14)","$10,000 Bank robbery - Challenge",2020-05-14,2020-05-14 15:16:51,973,15903218,16344.5,323085,0.02032,7764,0.00049,664,11.067
"Last To Survive Wins $10,000 - Challenge - (2020-05-12)","Last To Survive Wins $10,000 - Challenge",2020-05-12,2020-05-12 15:00:11,975,41234951,42292.3,710260,0.01722,24480,0.00059,755,12.583
