Title and Day Published,Title,Publish Date,Publish Time (EST),Days Since Published,Views,Views per Day,Likes,Like to View Ratio,Comments,Comment to View Ratio,Duration in Seconds,Duration in Minutes
"I Made a $100,000 Among Us Tournament! - (2020-12-04)","I Made a $100,000 Among Us Tournament!",2020-12-04,2020-12-04 15:41:15,777,56601607,72846.3,1251752,0.022115131819490565,47062,0.0008314604919256091,612,10.2
I Made 100 Players Escape An Impossible Maze! - (2020-12-02),I Made 100 Players Escape An Impossible Maze!,2020-12-02,2020-12-02 15:01:02,779,69376051,89057.8,1393593,0.020087522710106404,37455,0.0005398837128968324,616,10.267
I Won The Hardest Round Ever in Among US! - (2020-11-29),I Won The Hardest Round Ever in Among US!,2020-11-29,2020-11-29 16:19:06,782,22600309,28900.7,645277,0.028551689271151117,20689,0.0009154299615991976,570,9.5
"100 Players, But Lava Rises Every Minute! - (2020-11-27)","100 Players, But Lava Rises Every Minute!",2020-11-27,2020-11-27 16:10:15,784,63818456,81401.1,928567,0.014550132645014164,36792,0.0005765103436535663,601,10.017
The Biggest Outplay Ever in 3D Among Us! - (2020-11-25),The Biggest Outplay Ever in 3D Among Us!,2020-11-25,2020-11-25 15:10:59,786,17209041,21894.5,503056,0.029232076325461716,18411,0.0010698446241135691,606,10.1
"Last To Leave Circle Wins $10,000! - (2020-11-21)","Last To Leave Circle Wins $10,000!",2020-11-21,2020-11-21 15:40:22,790,34149896,43227.7,807737,0.023652692822256325,28977,0.0008485238139524641,606,10.1
"Minecraft, But Every Minute There's Random Chaos! - (2020-11-19)","Minecraft, But Every Minute There's Random Chaos!",2020-11-19,2020-11-19 15:10:57,792,47047734,59403.7,781812,0.016617420936787305,29452,0.0006260025190586224,615,10.25
"I Made a $50,000 Player Building Competition! - (2020-11-17)","I Made a $50,000 Player Building Competition!",2020-11-17,2020-11-17 14:58:13,794,32007486,40311.7,827530,0.025854264218064485,39385,0.0012304933914522372,614,10.233
"Among Us, But It's 3D! - (2020-11-11)","Among Us, But It's 3D!",2020-11-11,2020-11-11 14:03:22,800,35235607,44044.5,949475,0.026946463558865326,37128,0.0010537068369504746,615,10.25
"First To Defeat Hardest Boss Wins $10,000! - (2020-11-09)","First To Defeat Hardest Boss Wins $10,000!",2020-11-09,2020-11-09 14:30:43,802,10372807,12933.7,395499,0.03812844488478384,20917,0.002016522624975091,611,10.183
"The Craziest 8,000 IQ Among Us Outplay Ever! - (2020-11-05)","The Craziest 8,000 IQ Among Us Outplay Ever!",2020-11-05,2020-11-05 15:21:18,806,38684160,47995.2,908974,0.023497317765204157,30978,0.0008007928826682549,601,10.017
"Whatever You Buy, I'll Pay For! - (2020-11-02)","Whatever You Buy, I'll Pay For!",2020-11-02,2020-11-02 14:00:53,809,39875916,49290.4,905651,0.022711729054700588,28230,0.0007079461196577904,601,10.017
"Among Us But PewDiePie Goes 90,000 IQ! - (2020-10-31)","Among Us But PewDiePie Goes 90,000 IQ!",2020-10-31,2020-10-31 14:04:13,811,50052460,61717.0,1092302,0.02182314315819842,38860,0.000776385416421091,614,10.233
Breaking As Many Laws As Possible in 1 Hour! - (2020-10-28),Breaking As Many Laws As Possible in 1 Hour!,2020-10-28,2020-10-28 17:34:56,814,24583506,30200.9,612041,0.024896408185227932,27815,0.0011314496801229246,616,10.267
"Among Us But Every Winner Gets $10,000! - (2020-10-23)","Among Us But Every Winner Gets $10,000!",2020-10-23,2020-10-23 13:00:01,819,22195600,27100.9,685529,0.030885806195822596,25732,0.0011593288759934402,504,8.4
"I Made a $20,000 Among Us Challenge! - (2020-10-21)","I Made a $20,000 Among Us Challenge!",2020-10-21,2020-10-21 13:02:15,821,31362562,38200.4,779152,0.024843378547964288,29544,0.0009420148774835423,626,10.433
Win This Game & I'll Give You a Tesla! - (2020-10-18),Win This Game & I'll Give You a Tesla!,2020-10-18,2020-10-18 14:04:17,824,17208814,20884.5,536198,0.031158335490173814,30803,0.0017899548452322165,657,10.95
Among Us With 100 Real Players! - (2020-10-16),Among Us With 100 Real Players!,2020-10-16,2020-10-16 13:36:36,826,61664972,74654.9,1257870,0.020398452463417968,46883,0.0007602857583394346,613,10.217
I Visited All 7 Wonders of The World! - (2020-10-11),I Visited All 7 Wonders of The World!,2020-10-11,2020-10-11 14:31:20,831,22278709,26809.5,672914,0.030204353403062986,658385,0.02955220609955451,606,10.1
"Among Us but LazarBeam Goes 4,000 IQ! - (2020-10-08)","Among Us but LazarBeam Goes 4,000 IQ!",2020-10-08,2020-10-08 13:43:36,834,47492767,56945.8,1129819,0.023789285640063888,49057,0.0010329362363746884,601,10.017
The Funniest Challenge in Watch Dogs: Legion! - (2020-10-06),The Funniest Challenge in Watch Dogs: Legion!,2020-10-06,2020-10-06 13:01:28,836,9785703,11705.4,336054,0.03434132427685573,17594,0.0017979290808233196,608,10.133
I Went on a 900 IQ Rampage in Among Us! - (2020-10-04),I Went on a 900 IQ Rampage in Among Us!,2020-10-04,2020-10-04 13:19:41,838,47448008,56620.5,1115238,0.023504421934847086,41917,0.0008834301326201092,607,10.117
The Best Rocket League Game Ever! - (2020-10-02),The Best Rocket League Game Ever!,2020-10-02,2020-10-02 13:56:05,840,39212433,46681.5,736645,0.018786005958875338,59183,0.001509291708576206,602,10.033
I Made Minecraft Only 1 Block Wide! - (2020-09-30),I Made Minecraft Only 1 Block Wide!,2020-09-30,2020-09-30 14:01:50,842,48953370,58139.4,896663,0.018316675644598115,49234,0.0010057325981847624,633,10.55
Among Us But Dream Goes 900 IQ! - (2020-09-27),Among Us But Dream Goes 900 IQ!,2020-09-27,2020-09-27 12:25:45,845,68086109,80575.3,1411516,0.02073133596164234,42926,0.0006304663407920697,612,10.2
The Worst GTA 5 Graphics! - (2020-09-25),The Worst GTA 5 Graphics!,2020-09-25,2020-09-25 13:01:28,847,41973256,49555.2,941194,0.022423659484506038,89736,0.0021379327827224077,753,12.55
The Most Insane 900 IQ Among Us Outplay! - (2020-09-22),The Most Insane 900 IQ Among Us Outplay!,2020-09-22,2020-09-22 12:45:34,850,75803289,89180.3,1584857,0.02090749650717662,50642,0.0006680712759046642,609,10.15
Can You Stop The Train in GTA 5? - (2020-09-20),Can You Stop The Train in GTA 5?,2020-09-20,2020-09-20 12:38:53,852,61605696,72307.2,1458802,0.023679661049523733,1908213,0.030974619619588424,663,11.05
"Make This Jump and I'll Give you $10,000! - (2020-09-18)","Make This Jump and I'll Give you $10,000!",2020-09-18,2020-09-18 13:00:47,854,23212710,27181.2,659453,0.028409134478481833,24172,0.0010413260666247068,606,10.1
I Made a 100 Player Skyblock Challenge! - (2020-09-16),I Made a 100 Player Skyblock Challenge!,2020-09-16,2020-09-16 14:20:18,856,50356573,58827.8,881908,0.01751326485223687,30164,0.0005990081970033981,687,11.45
"Minecraft, But Everything is 100x Faster! - (2020-09-12)","Minecraft, But Everything is 100x Faster!",2020-09-12,2020-09-12 12:33:15,860,43494912,50575.5,726167,0.016695447044472695,30217,0.0006947249370225189,621,10.35
I Installed The GTA V Chaos Mod! - (2020-09-09),I Installed The GTA V Chaos Mod!,2020-09-09,2020-09-09 13:00:19,863,53819304,62363.0,917149,0.017041264599036807,31354,0.0005825790686553657,638,10.633
I Made My Own Country In Minecraft! - (2020-09-07),I Made My Own Country In Minecraft!,2020-09-07,2020-09-07 13:01:14,865,40379307,46681.3,749706,0.018566589069990726,27702,0.0006860444633187984,603,10.05
The World's Hardest Video Game! - (2020-09-04),The World's Hardest Video Game!,2020-09-04,2020-09-04 13:32:50,868,51779988,59654.4,1122099,0.021670514871498233,52078,0.001005755350889614,615,10.25
The Ultimate GTA V Stunt Race! - (2020-09-02),The Ultimate GTA V Stunt Race!,2020-09-02,2020-09-02 13:00:32,870,63939753,73494.0,944117,0.014765727981464052,32906,0.0005146407118588651,622,10.367
I Made a 100 Island Building Competition! - (2020-08-31),I Made a 100 Island Building Competition!,2020-08-31,2020-08-31 13:34:39,872,63324550,72619.9,1187149,0.018747057815649698,44927,0.0007094720767853857,678,11.3
"$100,000 Dream vs Technoblade Duel! - (2020-08-29)","$100,000 Dream vs Technoblade Duel!",2020-08-29,2020-08-29 13:00:12,874,36282003,41512.6,1700251,0.04686210405748547,463444,0.012773385195960652,864,14.4
Can You Beat Fall Guys Without Jumping?! - (2020-08-26),Can You Beat Fall Guys Without Jumping?!,2020-08-26,2020-08-26 12:11:37,877,40440183,46112.0,964003,0.023837750684758276,41450,0.0010249706337876858,644,10.733
Can You Survive The Massive Tsunami? - (2020-08-24),Can You Survive The Massive Tsunami?,2020-08-24,2020-08-24 12:17:20,879,38079387,43321.3,908261,0.02385177576519286,34748,0.0009125146893777465,703,11.717
Steal It & I'll Buy You a Real Diamond! - (2020-08-21),Steal It & I'll Buy You a Real Diamond!,2020-08-21,2020-08-21 12:19:34,882,23618036,26777.8,688357,0.029145395493511823,34559,0.0014632461395181209,658,10.967
"Extreme $20,000 Fall Guys Challenge! - (2020-08-19)","Extreme $20,000 Fall Guys Challenge!",2020-08-19,2020-08-19 12:02:32,884,47489184,53720.8,1038752,0.02187344385618418,46115,0.0009710632214695456,601,10.017
"Minecraft, but Lava Rises Every Minute! - (2020-08-17)","Minecraft, but Lava Rises Every Minute!",2020-08-17,2020-08-17 13:23:51,886,40328052,45517.0,832013,0.02063112297117649,33991,0.0008428624323337016,604,10.067
GTA V with Ultra Realistic Graphics Mod! - (2020-08-14),GTA V with Ultra Realistic Graphics Mod!,2020-08-14,2020-08-14 13:23:18,889,54112162,60868.6,1116911,0.02064066484721124,36775,0.0006796069245948813,663,11.05
I Downloaded The World's Hardest Mod! - (2020-08-11),I Downloaded The World's Hardest Mod!,2020-08-11,2020-08-11 12:38:00,892,27423454,30743.8,697093,0.025419591565672216,29406,0.0010722938109838389,605,10.083
"Raiding Servers With 10,000 People! - (2020-08-08)","Raiding Servers With 10,000 People!",2020-08-08,2020-08-08 13:02:58,895,21795495,24352.5,599146,0.027489442198949828,19902,0.0009131244782465367,634,10.567
"Whatever You Build, I'll Pay For! - (2020-08-06)","Whatever You Build, I'll Pay For!",2020-08-06,2020-08-06 12:00:23,897,102500082,114269.9,4902536,0.04782958124853012,201397,0.001964847208610038,668,11.133
"Minecraft, But Everything is Random! - (2020-08-02)","Minecraft, But Everything is Random!",2020-08-02,2020-08-02 12:17:36,901,84980039,94317.5,1213907,0.01428461335490797,47844,0.0005630028011636945,642,10.7
Extreme 1:1 City Hide and Seek! - (2020-07-31),Extreme 1:1 City Hide and Seek!,2020-07-31,2020-07-31 12:01:13,903,26509326,29357.0,572206,0.021585082925156224,18366,0.0006928127859606841,691,11.517
4 Hackers Vs 100 Players! - (2020-07-29),4 Hackers Vs 100 Players!,2020-07-29,2020-07-29 12:03:50,905,23301903,25748.0,590523,0.025342264964367932,20447,0.0008774819807635454,487,8.117
Playing GTA 5 Without Breaking Any Laws! - (2020-07-25),Playing GTA 5 Without Breaking Any Laws!,2020-07-25,2020-07-25 12:08:31,909,70341399,77383.3,1250532,0.01777803708453396,37052,0.0005267452812532205,639,10.65
I Got Hunted By 100 Players in Minecraft! - (2020-07-22),I Got Hunted By 100 Players in Minecraft!,2020-07-22,2020-07-22 13:42:59,912,29629826,32488.8,696964,0.023522379105432478,21308,0.0007191402338980998,602,10.033
"$10,000 World Height Jump Challenge! - (2020-07-19)","$10,000 World Height Jump Challenge!",2020-07-19,2020-07-19 12:00:43,915,49165905,53733.2,960189,0.019529570339445596,22201,0.0004515527579528944,612,10.2
Playing Horrible Fortnite Clones! - (2020-07-17),Playing Horrible Fortnite Clones!,2020-07-17,2020-07-17 12:08:20,917,23796684,25950.6,502343,0.021109789918629,37248,0.001565260100945157,604,10.067
I Downloaded 1000+ Minecraft Mods! - (2020-07-15),I Downloaded 1000+ Minecraft Mods!,2020-07-15,2020-07-15 12:05:20,919,27272849,29676.7,564939,0.020714337545006758,26988,0.0009895555832835799,665,11.083
Climbing The World's Tallest Mountain! - (2020-07-12),Climbing The World's Tallest Mountain!,2020-07-12,2020-07-12 11:03:04,922,33391525,36216.4,836714,0.02505767556288609,32464,0.0009722227421478953,626,10.433
Minecraft But It's Raining Arrows! - (2020-07-10),Minecraft But It's Raining Arrows!,2020-07-10,2020-07-10 11:01:15,924,37386737,40461.8,795132,0.021267755995929786,27489,0.000735260742332234,610,10.167
"First To Mine Netherite Wins $10,000! - (2020-07-08)","First To Mine Netherite Wins $10,000!",2020-07-08,2020-07-08 11:02:10,926,50926677,54996.4,917424,0.018014605586773313,26565,0.0005216323067770552,712,11.867
Building My Entire City in 24 hours! - (2020-07-05),Building My Entire City in 24 hours!,2020-07-05,2020-07-05 13:17:41,929,27803023,29927.9,727344,0.026160608506492263,27817,0.0010005027151184244,602,10.033
I Made a 100 Player Building Competition! - (2020-07-03),I Made a 100 Player Building Competition!,2020-07-03,2020-07-03 11:30:15,931,73455689,78899.8,2693146,0.036663545556015406,43949,0.0005983062795857786,697,11.617
"I Played Minecraft Mini Golf For $10,000! - (2020-07-01)","I Played Minecraft Mini Golf For $10,000!",2020-07-01,2020-07-01 12:29:55,933,25900409,27760.4,531311,0.02051361428307947,13906,0.0005369027184088097,664,11.067
Playing The Worst Rated Video Game! - (2020-06-28),Playing The Worst Rated Video Game!,2020-06-28,2020-06-28 11:34:53,936,31529670,33685.5,670538,0.02126688925066453,20805,0.000659854670220145,811,13.517
I Opened A Free Store In Minecraft! - (2020-06-26),I Opened A Free Store In Minecraft!,2020-06-26,2020-06-26 11:01:59,938,36604265,39023.7,817755,0.022340429455420016,24977,0.0006823521794523125,638,10.633
Best Minecraft Player vs 100 Players! - (2020-06-24),Best Minecraft Player vs 100 Players!,2020-06-24,2020-06-24 11:01:53,940,52159145,55488.5,1092981,0.02095473382472048,47629,0.0009131476369100759,826,13.767
"Last to Survive Raining TNT wins $10,000 - Challenge - (2020-06-21)","Last to Survive Raining TNT wins $10,000 - Challenge",2020-06-21,2020-06-21 13:02:29,943,22598581,23964.6,520773,0.023044500006438456,14014,0.0006201274318949495,721,12.017
"Epic $10,000 Prison Escape - Challenge - (2020-06-19)","Epic $10,000 Prison Escape - Challenge",2020-06-19,2020-06-19 15:01:02,945,23715121,25095.4,406685,0.017148763440844345,9989,0.00042120805540060284,817,13.617
"Last to Survive Desert wins $10,000 - Challenge - (2020-06-17)","Last to Survive Desert wins $10,000 - Challenge",2020-06-17,2020-06-17 15:02:52,947,14574422,15390.1,300917,0.02064692514049614,9730,0.0006676079504216359,722,12.033
"First to Raid Doomsday Bunker wins $10,000 - Challenge - (2020-06-14)","First to Raid Doomsday Bunker wins $10,000 - Challenge",2020-06-14,2020-06-14 13:11:51,950,9355553,9848.0,261157,0.02791465133060547,9207,0.0009841214089642803,658,10.967
Beating Minecraft But I Explode Every Minute - Part 2 - (2020-06-12),Beating Minecraft But I Explode Every Minute - Part 2,2020-06-12,2020-06-12 15:01:12,952,12392278,13017.1,298157,0.024059902465067357,10543,0.0008507717467280834,668,11.133
Beating Minecraft But I Explode Every Minute - (2020-06-10),Beating Minecraft But I Explode Every Minute,2020-06-10,2020-06-10 16:02:54,954,7810635,8187.2,253944,0.03251259340629795,10321,0.0013214034454304931,669,11.15
"Last to Survive Deserted Island Wins $10,000 - Challenge - (2020-06-07)","Last to Survive Deserted Island Wins $10,000 - Challenge",2020-06-07,2020-06-07 13:01:08,957,36126055,37749.3,762075,0.021094885671850968,17235,0.0004770794929033906,679,11.317
"$10,000 Extreme Hide and Seek - Challenge - (2020-06-05)","$10,000 Extreme Hide and Seek - Challenge",2020-06-05,2020-06-05 15:00:18,959,45974038,47939.6,808414,0.017584141727990044,17584,0.0003824767361091928,762,12.7
"First To Raid Area 51 Wins $10,000 - Challenge - (2020-06-03)","First To Raid Area 51 Wins $10,000 - Challenge",2020-06-03,2020-06-03 15:00:13,961,12139436,12632.1,341337,0.02811802788861031,10075,0.0008299397105433893,627,10.45
